id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4725251,24404709,Manhattan,Upper West Side,Entire home/apt,93,30,16,07-01-2019,0.29,1,271
4725852,405090,Brooklyn,Williamsburg,Entire home/apt,100,7,6,09-01-2019,0.15,1,0
4726941,724633,Manhattan,Tribeca,Entire home/apt,1000,2,6,14-03-2018,0.25,1,19
4727369,24413323,Brooklyn,Williamsburg,Private room,65,1,13,22-11-2017,0.24,1,128
4727731,18746337,Brooklyn,Williamsburg,Entire home/apt,250,2,5,27-06-2019,5,1,204
4727889,10679309,Manhattan,Midtown,Entire home/apt,130,1,3,07-04-2019,0.08,2,0
4728136,12261576,Brooklyn,Sunset Park,Private room,37,3,10,22-04-2019,0.2,1,6
4730371,6898927,Brooklyn,Bushwick,Private room,33,2,9,01-01-2019,0.19,1,0
4733949,706623,Brooklyn,Bushwick,Private room,69,4,5,10-02-2016,0.09,4,98
4734170,17893360,Brooklyn,Crown Heights,Entire home/apt,109,1,18,14-04-2017,0.38,1,0
4734709,6274029,Brooklyn,Prospect Heights,Entire home/apt,200,4,5,31-12-2016,0.1,1,21
4735505,3570170,Manhattan,Greenwich Village,Private room,95,2,4,02-06-2017,0.08,1,0
4736912,24454737,Manhattan,Morningside Heights,Private room,50,14,1,08-01-2015,0.02,1,0
4737392,24418383,Queens,Astoria,Private room,60,1,72,16-10-2018,1.3,1,364
4737830,24459029,Brooklyn,Crown Heights,Private room,44,1,3,15-07-2015,0.05,1,0
4737930,1235070,Manhattan,East Harlem,Entire home/apt,9999,5,1,02-01-2015,0.02,1,0
4738429,295128,Bronx,Clason Point,Entire home/apt,110,1,15,23-06-2019,0.49,7,325
4738946,15821855,Manhattan,Morningside Heights,Private room,65,1,1,14-09-2015,0.02,1,0
4739407,24467359,Brooklyn,Crown Heights,Entire home/apt,85,5,14,18-02-2016,0.26,1,0
4739703,24468833,Brooklyn,Prospect Heights,Entire home/apt,175,3,19,09-09-2015,0.34,2,88
4742068,22616989,Brooklyn,Bensonhurst,Entire home/apt,93,3,52,22-06-2019,0.99,1,325
4742102,6932195,Queens,Fresh Meadows,Entire home/apt,375,2,30,01-07-2019,0.66,1,351
4742842,7111318,Manhattan,Harlem,Entire home/apt,100,3,111,23-06-2019,3.15,1,9
4743840,895109,Manhattan,West Village,Entire home/apt,258,3,57,23-06-2019,1.1,1,320
4744276,24487418,Brooklyn,Crown Heights,Private room,75,2,19,26-08-2016,0.39,1,0
4744487,24487842,Brooklyn,Williamsburg,Entire home/apt,118,30,29,23-01-2019,0.52,1,295
4744592,6648212,Manhattan,Morningside Heights,Entire home/apt,120,4,4,30-05-2015,0.07,1,0
4745012,1766929,Manhattan,Upper East Side,Entire home/apt,154,4,17,05-08-2017,0.31,1,0
4745212,2665225,Brooklyn,Williamsburg,Entire home/apt,150,3,1,03-01-2016,0.02,1,0
4745876,21047204,Queens,Long Island City,Entire home/apt,150,2,1,31-12-2014,0.02,1,0
4745879,18975770,Manhattan,West Village,Private room,145,2,93,22-06-2019,1.82,2,193
4746171,24450948,Manhattan,East Village,Entire home/apt,250,2,11,01-01-2017,0.2,1,0
4747068,24500940,Brooklyn,Windsor Terrace,Entire home/apt,100,5,24,08-05-2017,0.44,1,0
4747624,24109763,Manhattan,Two Bridges,Private room,155,1,193,05-07-2019,8.21,1,37
4750486,13631524,Manhattan,East Harlem,Private room,75,2,262,09-06-2019,4.73,1,166
4751686,21247073,Brooklyn,Williamsburg,Private room,50,12,4,13-01-2018,0.1,1,0
4752659,24525377,Manhattan,East Village,Private room,125,1,73,25-08-2018,1.51,1,154
4753571,24529969,Manhattan,SoHo,Entire home/apt,200,3,10,31-03-2017,0.21,1,0
4753639,24530713,Manhattan,Harlem,Private room,90,2,16,30-04-2019,0.3,3,235
4753866,24530713,Manhattan,Harlem,Private room,125,1,4,27-11-2015,0.08,3,365
4756297,840590,Manhattan,Gramercy,Entire home/apt,199,2,3,30-06-2019,0.07,1,19
4756551,4031913,Brooklyn,Prospect-Lefferts Gardens,Private room,89,2,139,18-06-2019,2.53,1,94
4756578,24544724,Brooklyn,Williamsburg,Entire home/apt,298,3,16,23-06-2019,0.39,1,4
4757212,10563051,Manhattan,Murray Hill,Entire home/apt,110,15,26,29-07-2016,0.47,1,0
4757941,24551170,Manhattan,East Village,Entire home/apt,239,2,2,05-02-2015,0.04,1,0
4758028,9150099,Manhattan,Upper East Side,Entire home/apt,300,3,2,06-01-2016,0.04,1,0
4758601,24554369,Brooklyn,Bedford-Stuyvesant,Private room,31,5,1,01-08-2015,0.02,1,0
4758924,24555785,Brooklyn,Bushwick,Private room,73,1,1,03-01-2015,0.02,1,0
4759361,15055041,Manhattan,Washington Heights,Private room,70,2,248,05-07-2019,4.65,1,12
4759680,11045893,Brooklyn,Red Hook,Private room,63,25,10,31-05-2019,0.2,1,290
4759906,15310997,Manhattan,Upper East Side,Entire home/apt,200,30,9,04-03-2019,0.21,9,332
4760076,7741110,Manhattan,Midtown,Entire home/apt,220,4,149,21-06-2019,2.68,1,287
4760085,24561040,Brooklyn,Park Slope,Private room,95,2,132,23-06-2019,2.7,3,265
4760107,16437254,Brooklyn,Boerum Hill,Entire home/apt,127,30,7,08-01-2019,0.15,21,342
4763327,24576978,Brooklyn,Greenpoint,Entire home/apt,195,1,1,20-10-2015,0.02,1,0
4765123,24584990,Manhattan,Harlem,Private room,50,3,8,02-09-2016,0.15,1,0
4765659,24587457,Brooklyn,Bedford-Stuyvesant,Private room,58,9,2,09-09-2015,0.04,1,0
4766198,24590092,Queens,Astoria,Private room,80,1,2,26-06-2015,0.04,1,0
4766284,420111,Manhattan,East Harlem,Private room,73,2,15,29-06-2019,0.33,2,250
4766468,24591281,Brooklyn,Bushwick,Entire home/apt,91,15,1,02-01-2017,0.03,1,0
4766582,24591710,Manhattan,SoHo,Private room,100,30,19,13-11-2016,0.5,1,0
4766618,16066343,Manhattan,East Harlem,Private room,52,3,186,16-06-2019,3.39,2,49
4767139,15815124,Brooklyn,Prospect Heights,Private room,70,2,45,19-11-2018,0.85,1,0
4767549,207356,Brooklyn,Carroll Gardens,Entire home/apt,150,5,1,06-09-2016,0.03,1,0
4767748,24597265,Queens,Ditmars Steinway,Entire home/apt,107,7,105,02-07-2019,2.07,8,261
4771964,23062393,Brooklyn,Bedford-Stuyvesant,Private room,62,20,2,27-04-2018,0.11,1,0
4772857,24597265,Queens,Ditmars Steinway,Private room,49,7,4,01-04-2019,0.1,8,309
4772987,24597265,Queens,Ditmars Steinway,Private room,50,6,17,02-06-2019,0.34,8,365
4774041,22565253,Brooklyn,Bay Ridge,Entire home/apt,129,5,48,15-06-2019,0.87,4,91
4774190,17921968,Manhattan,Gramercy,Entire home/apt,198,3,103,02-06-2019,1.99,1,0
4774496,24517455,Manhattan,Upper East Side,Entire home/apt,185,1,121,17-06-2019,2.19,1,337
4774763,24404928,Brooklyn,Crown Heights,Entire home/apt,130,1,9,28-05-2016,0.16,1,0
4774924,6465286,Brooklyn,Williamsburg,Private room,100,2,32,07-10-2018,0.55,2,74
4775278,6948005,Brooklyn,Bedford-Stuyvesant,Private room,75,1,1,01-01-2016,0.02,1,0
4775547,4601412,Brooklyn,Bushwick,Private room,90,5,107,13-04-2018,2.03,2,133
4775737,24630374,Brooklyn,Clinton Hill,Entire home/apt,110,4,14,25-12-2016,0.25,1,0
4776045,8873293,Brooklyn,Bedford-Stuyvesant,Private room,65,2,8,05-01-2019,0.15,2,175
4776065,12300501,Manhattan,Hell's Kitchen,Private room,49,1,102,11-06-2019,1.84,1,1
4776107,24631934,Manhattan,East Village,Entire home/apt,400,3,42,21-09-2016,0.77,1,363
4777166,24636847,Queens,Woodhaven,Private room,31,3,3,11-07-2018,0.23,1,0
4777236,3295012,Queens,Rego Park,Private room,70,1,28,22-06-2019,0.61,1,325
4777269,24585465,Manhattan,Upper West Side,Entire home/apt,250,2,23,17-06-2019,0.48,1,0
4777745,24639120,Manhattan,Midtown,Entire home/apt,235,6,13,10-01-2017,0.25,1,0
4777903,1581845,Manhattan,Tribeca,Entire home/apt,2400,1,2,19-10-2016,0.05,1,365
4778638,24643923,Manhattan,Harlem,Private room,35,20,2,10-01-2015,0.04,1,0
4781700,24655252,Manhattan,Hell's Kitchen,Private room,65,17,24,03-06-2019,0.45,1,86
4782243,2715121,Manhattan,Lower East Side,Entire home/apt,180,1,5,22-05-2016,0.09,1,0
4782569,5071632,Brooklyn,Borough Park,Entire home/apt,81,3,47,28-03-2019,1.06,1,287
4782799,2910317,Manhattan,Midtown,Entire home/apt,225,1,14,26-04-2016,0.25,1,0
4783057,24660443,Brooklyn,Bushwick,Entire home/apt,100,4,123,08-06-2019,2.48,1,184
4783437,186888,Brooklyn,Williamsburg,Private room,75,3,125,03-07-2019,3.26,1,134
4783614,3805240,Brooklyn,Bushwick,Private room,85,7,2,12-02-2018,0.09,1,0
4783738,7655962,Manhattan,Hell's Kitchen,Entire home/apt,99,6,11,01-11-2018,0.22,1,0
4783809,177846,Brooklyn,Fort Greene,Entire home/apt,175,4,27,22-06-2019,0.49,2,11
4784741,12374283,Manhattan,East Village,Private room,125,1,39,02-07-2019,0.8,4,0
4784846,24667595,Brooklyn,Bushwick,Private room,30,1,8,25-06-2017,0.15,1,0
4784867,198387,Brooklyn,Williamsburg,Entire home/apt,165,5,26,12-10-2016,0.47,1,0
4785941,1786943,Manhattan,Greenwich Village,Entire home/apt,200,4,2,13-04-2016,0.04,1,0
4786030,24672682,Manhattan,East Village,Private room,110,1,1,01-01-2015,0.02,1,0
4786139,1760609,Manhattan,East Village,Entire home/apt,315,1,2,31-08-2015,0.04,1,0
4786675,23852000,Brooklyn,Williamsburg,Entire home/apt,148,30,16,19-04-2019,0.37,1,195
4787201,7365719,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,5,12,19-08-2018,0.24,1,9
4787386,24678971,Manhattan,East Village,Private room,175,1,41,24-07-2016,0.77,1,0
4787527,9767363,Manhattan,East Harlem,Private room,59,2,151,02-07-2019,2.75,1,308
4788812,23020530,Manhattan,Upper West Side,Entire home/apt,139,1,1,04-02-2016,0.02,1,0
4790969,2052361,Brooklyn,Prospect-Lefferts Gardens,Private room,50,3,50,20-06-2019,0.92,3,98
4791389,4923436,Manhattan,Gramercy,Entire home/apt,250,30,2,22-03-2015,0.04,1,0
4792342,6328283,Manhattan,Harlem,Entire home/apt,105,2,49,30-06-2019,0.9,1,193
4792430,13343955,Brooklyn,Clinton Hill,Private room,75,2,6,23-05-2019,0.2,1,133
4792529,57101,Queens,Rockaway Beach,Entire home/apt,130,1,186,23-06-2019,3.35,1,292
4792705,3471761,Brooklyn,Bedford-Stuyvesant,Entire home/apt,149,2,145,02-07-2019,2.62,2,305
4794322,24704747,Manhattan,Upper East Side,Entire home/apt,200,1,3,27-03-2016,0.07,1,0
4794512,7503643,Brooklyn,Greenpoint,Entire home/apt,149,30,2,15-08-2018,0.06,52,358
4795029,24710778,Manhattan,Harlem,Private room,60,1,1,03-01-2015,0.02,1,0
4795390,16151285,Bronx,Williamsbridge,Private room,43,28,15,31-05-2019,0.3,4,336
4795485,24712268,Brooklyn,Gowanus,Entire home/apt,145,5,11,16-06-2019,0.24,1,40
4795857,8902883,Manhattan,Washington Heights,Entire home/apt,85,30,10,30-06-2019,0.28,1,147
4796070,24715671,Manhattan,Midtown,Entire home/apt,275,30,39,29-09-2018,0.72,4,365
4796255,810311,Brooklyn,Crown Heights,Private room,100,3,3,08-10-2018,0.08,1,89
4798723,23982388,Manhattan,Midtown,Entire home/apt,105,30,2,11-08-2015,0.04,5,315
4798794,1660906,Manhattan,West Village,Entire home/apt,250,2,3,19-10-2015,0.06,1,0
4799839,5999440,Manhattan,Hell's Kitchen,Private room,175,2,188,03-07-2019,4.01,1,203
4800921,1559494,Brooklyn,Williamsburg,Entire home/apt,600,2,20,23-06-2019,3.3,1,283
4801661,9864136,Manhattan,Kips Bay,Private room,95,30,37,01-12-2016,0.68,26,365
4802299,24740606,Queens,Astoria,Entire home/apt,150,2,2,24-05-2015,0.04,1,0
4802374,12968821,Manhattan,Upper East Side,Entire home/apt,119,10,12,20-07-2016,0.22,1,0
4802648,13026391,Manhattan,Midtown,Entire home/apt,165,2,11,24-04-2016,0.21,1,0
4803750,932245,Manhattan,Harlem,Entire home/apt,80,2,22,27-05-2019,0.48,1,87
4804228,24750076,Manhattan,Upper West Side,Entire home/apt,149,4,15,27-04-2019,0.3,1,0
4807244,24761711,Brooklyn,Windsor Terrace,Entire home/apt,195,2,186,30-06-2019,3.55,2,230
4807492,1870841,Brooklyn,Prospect Heights,Entire home/apt,130,3,5,08-05-2018,0.11,1,0
4807899,3422859,Manhattan,Harlem,Entire home/apt,95,3,9,16-07-2016,0.16,1,0
4808065,23982388,Manhattan,Midtown,Entire home/apt,125,30,5,15-04-2017,0.1,5,331
4808239,23982388,Manhattan,Midtown,Entire home/apt,95,30,3,15-03-2016,0.06,5,318
4808505,24765924,Queens,East Elmhurst,Private room,50,1,55,07-07-2019,1.21,1,332
4808745,23982388,Manhattan,Midtown,Entire home/apt,85,30,2,08-05-2019,0.05,5,83
4809346,24766218,Brooklyn,Clinton Hill,Private room,80,14,2,16-08-2015,0.04,1,335
4813140,22643930,Brooklyn,Bushwick,Entire home/apt,320,3,125,23-06-2019,3.42,1,269
4813259,4312196,Brooklyn,Crown Heights,Private room,90,4,1,08-07-2015,0.02,1,0
4813342,23982388,Manhattan,Hell's Kitchen,Entire home/apt,95,30,4,11-06-2018,0.11,5,337
4813781,24792241,Manhattan,Upper West Side,Private room,85,3,6,31-05-2019,0.15,1,193
4813832,13486673,Brooklyn,Prospect Heights,Private room,79,13,8,13-03-2019,0.19,3,24
4814810,24796602,Brooklyn,Crown Heights,Private room,54,2,50,05-06-2019,2.26,4,302
4815028,24797535,Manhattan,Upper West Side,Entire home/apt,129,10,29,02-07-2019,0.54,1,0
4815848,3211,Queens,Long Island City,Private room,90,4,21,06-10-2018,0.41,1,89
4815886,7351,Brooklyn,South Slope,Entire home/apt,254,2,8,16-06-2019,0.23,3,365
4817139,21671443,Manhattan,Hell's Kitchen,Entire home/apt,159,2,16,21-12-2016,0.31,1,0
4817208,3514707,Manhattan,East Harlem,Entire home/apt,90,5,2,26-09-2015,0.04,1,0
4820897,177846,Brooklyn,Fort Greene,Private room,85,5,47,06-05-2019,0.85,2,9
4821218,24827152,Brooklyn,Bedford-Stuyvesant,Private room,45,3,5,06-01-2016,0.09,1,0
4821331,24827643,Brooklyn,Cobble Hill,Entire home/apt,275,10,1,06-05-2016,0.03,1,1
4821605,24828814,Brooklyn,Bushwick,Private room,38,1,1,02-04-2016,0.03,1,0
4821786,1543006,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,2,3,18-09-2015,0.06,1,0
4822057,19660044,Brooklyn,Williamsburg,Private room,103,1,7,31-05-2016,0.13,1,0
4822181,23772724,Manhattan,Upper East Side,Entire home/apt,99,30,8,23-04-2019,0.28,15,270
4822324,24832100,Manhattan,Upper East Side,Entire home/apt,185,3,7,24-07-2016,0.13,1,0
4822822,11708118,Manhattan,Financial District,Private room,86,4,2,29-08-2016,0.06,1,0
4823105,24835471,Manhattan,Washington Heights,Private room,40,3,23,29-06-2019,0.43,1,70
4823386,16514175,Queens,Elmhurst,Entire home/apt,165,2,58,14-06-2019,2.1,5,163
4823529,6677425,Manhattan,Upper West Side,Shared room,35,2,134,23-05-2019,2.48,2,66
4823682,2921076,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2000,7,3,30-12-2015,0.05,1,0
4824052,24839116,Brooklyn,South Slope,Entire home/apt,175,3,14,22-07-2017,0.25,1,0
4824146,24840863,Brooklyn,Bushwick,Entire home/apt,95,1,1,04-01-2015,0.02,1,0
4824211,24841295,Manhattan,East Village,Private room,70,2,5,08-06-2017,0.14,1,0
4824310,7402258,Brooklyn,Williamsburg,Entire home/apt,100,3,18,29-05-2019,0.33,1,3
4824361,1445060,Brooklyn,Williamsburg,Private room,150,4,3,09-11-2018,0.21,1,362
4824521,24842701,Manhattan,Upper East Side,Entire home/apt,169,3,130,01-07-2019,2.36,1,274
4824847,20934972,Manhattan,Kips Bay,Private room,99,1,5,03-11-2015,0.11,1,0
4825359,3800548,Brooklyn,Greenpoint,Private room,70,4,6,01-01-2017,0.11,1,0
4828336,7552191,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,14,33,30-06-2019,0.72,1,105
4829088,854458,Manhattan,Greenwich Village,Entire home/apt,180,2,11,22-05-2017,0.22,1,0
4829779,1631807,Brooklyn,Clinton Hill,Private room,80,5,1,07-07-2016,0.03,1,0
4830494,2489199,Manhattan,Harlem,Entire home/apt,99,25,16,01-07-2019,0.3,1,157
4830799,3677131,Brooklyn,Red Hook,Private room,99,1,58,14-06-2019,1.15,1,88
4831703,24614110,Queens,Astoria,Entire home/apt,150,1,3,15-05-2015,0.06,1,0
4832126,6707311,Brooklyn,Williamsburg,Private room,73,2,39,13-06-2019,0.71,1,260
4833671,20038668,Manhattan,Harlem,Private room,80,1,9,30-06-2019,0.19,1,364
4836986,24895956,Manhattan,East Harlem,Private room,80,1,39,16-06-2017,0.91,1,189
4837865,19636200,Manhattan,Upper West Side,Private room,85,1,34,02-07-2019,0.71,1,8
4838260,20357771,Brooklyn,Williamsburg,Private room,100,1,1,19-05-2015,0.02,1,0
4838271,1304390,Brooklyn,Bushwick,Private room,85,4,2,02-07-2018,0.07,1,364
4838540,10600973,Manhattan,East Harlem,Private room,65,5,7,14-05-2018,0.22,1,80
4839016,24903878,Manhattan,Financial District,Private room,150,1,1,01-01-2015,0.02,1,0
4839805,6430105,Manhattan,Upper West Side,Private room,200,1,1,22-06-2015,0.02,1,0
4839932,24907501,Queens,Astoria,Entire home/apt,124,14,8,03-01-2019,0.15,1,0
4840381,12730517,Manhattan,Upper West Side,Entire home/apt,50,1,1,16-03-2016,0.02,1,0
4840794,24833732,Manhattan,Little Italy,Entire home/apt,160,2,6,17-04-2017,0.12,1,0
4841187,14923355,Manhattan,Chelsea,Entire home/apt,200,3,7,12-07-2017,0.13,1,0
4841431,24915465,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,139,1,44,08-05-2016,0.8,1,0
4841843,15615036,Brooklyn,Bushwick,Private room,49,4,19,15-11-2018,0.35,2,0
4842054,24918898,Brooklyn,Williamsburg,Private room,55,4,13,14-06-2016,0.24,2,0
4842112,7065271,Manhattan,East Village,Entire home/apt,260,10,4,31-08-2018,0.08,1,31
4845237,12485770,Manhattan,East Village,Entire home/apt,110,30,8,14-08-2018,0.18,9,280
4846199,5545129,Brooklyn,Boerum Hill,Entire home/apt,110,5,2,12-10-2015,0.04,1,0
4846449,6486116,Manhattan,East Harlem,Private room,81,1,142,01-06-2019,2.81,4,223
4846754,6885157,Brooklyn,Bedford-Stuyvesant,Entire home/apt,60,1,23,05-07-2019,1.99,15,83
4846877,6706914,Brooklyn,Crown Heights,Private room,65,1,1,04-01-2015,0.02,2,0
4847624,22930715,Brooklyn,Brooklyn Heights,Entire home/apt,130,2,1,03-01-2015,0.02,1,0
4847648,157051,Brooklyn,Williamsburg,Entire home/apt,240,2,9,28-12-2017,0.2,1,0
4848500,6902571,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,2,6,24-04-2018,0.29,1,0
4848528,1475015,Manhattan,Hell's Kitchen,Entire home/apt,97,30,6,09-08-2017,0.12,52,365
4849703,21209568,Brooklyn,Bushwick,Entire home/apt,88,7,2,27-09-2015,0.04,1,0
4849864,2464823,Queens,Astoria,Entire home/apt,112,7,5,04-10-2016,0.1,1,0
4853011,24967136,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,7,53,28-10-2018,1.12,2,77
4853365,414477,Brooklyn,Crown Heights,Entire home/apt,70,2,15,24-03-2019,0.27,1,18
4853437,24880134,Brooklyn,Prospect Heights,Private room,75,3,1,15-09-2018,0.1,3,0
4853647,6162041,Queens,Ozone Park,Entire home/apt,99,2,129,30-06-2019,2.33,1,344
4855004,12220,Manhattan,Upper West Side,Private room,90,1,24,18-05-2019,0.46,3,341
4855612,24448659,Brooklyn,Midwood,Entire home/apt,60,3,1,02-01-2015,0.02,1,0
4855835,2306320,Brooklyn,Crown Heights,Entire home/apt,125,1,7,30-10-2016,0.2,1,0
4856857,14747290,Brooklyn,Bushwick,Private room,65,10,4,13-07-2018,0.27,1,349
4857075,4306959,Brooklyn,Bushwick,Entire home/apt,159,3,30,01-01-2018,0.54,1,0
4857619,19263941,Manhattan,Morningside Heights,Entire home/apt,145,5,3,02-01-2016,0.06,1,0
4859903,15398647,Manhattan,Upper West Side,Entire home/apt,255,2,47,08-06-2019,0.92,1,352
4860430,25002053,Manhattan,Upper West Side,Private room,90,2,157,23-06-2019,2.95,1,85
4860650,25001808,Brooklyn,South Slope,Entire home/apt,150,3,73,18-06-2019,1.34,1,120
4860876,2503221,Brooklyn,Williamsburg,Entire home/apt,295,2,75,17-06-2019,1.5,1,339
4863176,25015010,Manhattan,Inwood,Entire home/apt,75,1,5,01-09-2016,0.11,1,31
4863419,25017014,Brooklyn,Bedford-Stuyvesant,Entire home/apt,188,2,23,02-07-2019,3.47,1,75
4865377,11457159,Manhattan,Upper East Side,Entire home/apt,130,1,2,25-10-2017,0.09,1,0
4865387,7017213,Brooklyn,Flatbush,Entire home/apt,72,1,3,05-06-2016,0.07,1,0
4865454,5650180,Queens,Elmhurst,Private room,45,3,12,28-04-2019,0.37,2,201
4866426,2346300,Brooklyn,Boerum Hill,Private room,80,1,168,30-06-2019,3.11,1,272
4866620,1292274,Manhattan,Upper East Side,Private room,94,1,51,11-06-2019,0.93,2,88
4866867,1113080,Brooklyn,Sunset Park,Private room,70,22,16,02-06-2019,0.29,3,173
4866875,87473,Brooklyn,Greenpoint,Entire home/apt,150,6,1,03-01-2019,0.16,1,0
4867016,1968327,Brooklyn,Bedford-Stuyvesant,Private room,70,2,6,20-05-2019,0.12,1,365
4867504,10387090,Brooklyn,Bedford-Stuyvesant,Private room,42,30,3,02-01-2016,0.05,5,348
4867876,25037051,Brooklyn,Crown Heights,Private room,70,1,10,02-01-2017,0.18,2,0
4868150,3336995,Manhattan,Hell's Kitchen,Entire home/apt,180,2,8,24-09-2017,0.15,1,10
4868571,25043292,Manhattan,Nolita,Entire home/apt,150,3,2,02-01-2019,0.08,2,0
4869988,1509237,Manhattan,East Harlem,Private room,105,2,88,27-05-2019,2.03,2,266
4870239,25052740,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,5,9,24-11-2018,0.17,3,262
4871966,3896287,Brooklyn,Williamsburg,Entire home/apt,225,4,9,18-07-2016,0.16,1,0
4873690,4712698,Queens,Long Island City,Private room,82,2,116,25-05-2019,2.1,1,58
4877884,25093848,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,209,18-06-2019,3.79,1,219
4879911,1473630,Brooklyn,Gowanus,Private room,100,1,2,25-04-2015,0.04,1,0
4880277,18254644,Manhattan,Lower East Side,Entire home/apt,100,5,131,01-01-2019,2.4,1,108
4880542,66276,Brooklyn,Williamsburg,Entire home/apt,190,6,8,02-01-2019,0.16,1,5
4880811,3568184,Manhattan,SoHo,Entire home/apt,200,1,49,29-07-2016,0.94,1,0
4880985,25110559,Manhattan,Upper West Side,Entire home/apt,125,31,1,01-04-2015,0.02,1,41
4881017,23439479,Manhattan,Inwood,Entire home/apt,300,4,3,08-10-2018,0.06,2,316
4881420,25112856,Manhattan,West Village,Entire home/apt,159,4,40,24-06-2019,0.83,1,267
4885569,17056215,Manhattan,Greenwich Village,Entire home/apt,180,2,28,31-12-2018,0.58,1,0
4885595,25134822,Queens,Astoria,Entire home/apt,99,1,38,28-06-2019,0.74,2,263
4885673,24943630,Manhattan,Greenwich Village,Private room,120,4,19,05-07-2019,0.35,1,339
4885975,21817218,Manhattan,Midtown,Private room,90,7,27,09-08-2018,0.5,1,35
4886678,2470606,Brooklyn,Greenpoint,Private room,59,1,2,02-06-2015,0.04,1,0
4887250,1705071,Queens,Long Island City,Private room,95,1,141,24-06-2019,2.77,2,331
4887473,24982697,Brooklyn,Sunset Park,Private room,65,30,11,12-04-2019,0.2,2,312
4887638,25145883,Queens,Sunnyside,Private room,40,2,2,29-06-2019,2,1,5
4887727,3339901,Manhattan,Nolita,Entire home/apt,250,4,7,21-10-2015,0.14,1,0
4889948,17928071,Brooklyn,Williamsburg,Private room,85,3,23,01-04-2019,0.42,2,280
4890335,7920086,Manhattan,East Harlem,Private room,71,30,19,28-10-2018,0.35,3,0
4891441,3417940,Brooklyn,Gowanus,Entire home/apt,262,2,166,29-09-2017,3.06,1,0
4891616,25168328,Manhattan,Harlem,Entire home/apt,70,1,1,01-02-2016,0.02,1,0
4891701,25168888,Manhattan,Harlem,Entire home/apt,109,14,3,03-01-2015,0.05,3,0
4897673,14035846,Queens,Sunnyside,Private room,50,15,2,12-08-2018,0.17,1,341
