ID,Name,Gender,Age,Height,Weight,Team,NOC,Year,Season,Games,City,Sport,Event,Medal
27572,Deng Shudi,M,24,163,58,China,CHN,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,NA
27574,Deng Wei,F,23,159,63,China,CHN,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Gold
27577,Deng Zhiwei,M,28,188,120,China,CHN,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",NA
27583,Deni,M,22,165,69,Indonesia,INA,2012,Summer,2012 Summer,London,Weightlifting,Weightlifting Men's Lightweight,NA
27583,Deni,M,27,165,69,Indonesia,INA,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,NA
27589,Stefan Denifl,M,28,179,65,Austria,AUT,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
27601,Aleksey Alekseyevich Denisenko,M,18,185,68,Russia,RUS,2012,Summer,2012 Summer,London,Taekwondo,Taekwondo Men's Flyweight,Bronze
27601,Aleksey Alekseyevich Denisenko,M,22,185,68,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,Silver
27604,Kirill Georgiyevich Denisov,M,24,182,90,Russia,RUS,2012,Summer,2012 Summer,London,Judo,Judo Men's Middleweight,NA
27604,Kirill Georgiyevich Denisov,M,28,182,90,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,NA
27611,Zhansel Deniz,F,24,175,67,Kazakhstan,KAZ,2016,Summer,2016 Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,NA
27623,Joel Dennerley,M,25,195,91,Australia,AUS,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
27623,Joel Dennerley,M,29,195,91,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
27630,Daniel Paul Dennis-Kengott,M,29,165,57,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
27635,Rohan Dennis,M,22,182,72,Australia,AUS,2012,Summer,2012 Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
27635,Rohan Dennis,M,26,182,72,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
27635,Rohan Dennis,M,26,182,72,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,NA
27637,Kate Dennison (-Rooney),F,28,172,60,Great Britain,GBR,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Pole Vault,NA
27643,Matthew Denny,M,20,195,118,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,NA
27646,Erin Densham,F,27,165,52,Australia,AUS,2012,Summer,2012 Summer,London,Triathlon,Triathlon Women's Olympic Distance,Bronze
27646,Erin Densham,F,31,165,52,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,NA
27649,Martin Dent,M,33,180,69,Australia,AUS,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Marathon,NA
27662,Deonise Fachinello Cavaleiro,F,29,180,73,Brazil,BRA,2012,Summer,2012 Summer,London,Handball,Handball Women's Handball,NA
27662,Deonise Fachinello Cavaleiro,F,33,180,73,Brazil,BRA,2016,Summer,2016 Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
27681,Josue Deprez,M,34,NA,NA,Haiti,HAI,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,NA
27699,Emel Dereli,F,20,181,110,Turkey,TUR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,NA
27701,Weronika Deresz,F,30,170,57,Poland,POL,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,NA
27709,Aleksey Viktorovich Dergunov,M,27,187,95,Kazakhstan,KAZ,2012,Summer,2012 Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",NA
27709,Aleksey Viktorovich Dergunov,M,27,187,95,Kazakhstan,KAZ,2012,Summer,2012 Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
27709,Aleksey Viktorovich Dergunov,M,31,187,95,Kazakhstan,KAZ,2016,Summer,2016 Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",NA
27709,Aleksey Viktorovich Dergunov,M,31,187,95,Kazakhstan,KAZ,2016,Summer,2016 Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
27713,Inna Vasilyevna Deriglazova,F,22,173,61,Russia,RUS,2012,Summer,2012 Summer,London,Fencing,"Fencing Women's Foil, Individual",NA
27713,Inna Vasilyevna Deriglazova,F,22,173,61,Russia,RUS,2012,Summer,2012 Summer,London,Fencing,"Fencing Women's Foil, Team",Silver
27713,Inna Vasilyevna Deriglazova,F,26,173,61,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Gold
27714,Senna Sandra Deriks,F,15,155,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,NA
27714,Senna Sandra Deriks,F,15,155,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
27720,Dariya Derkach,F,23,170,50,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,NA
27737,Audrey Deroin,F,22,176,69,France,FRA,2012,Summer,2012 Summer,London,Handball,Handball Women's Handball,NA
27743,DeMar Darnell DeRozan,M,26,201,99,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
27750,Eli Dershwitz,M,20,185,77,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",NA
27753,Kateryna Oleksandrivna Derun,F,22,167,75,Ukraine,UKR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,NA
27756,Georgios Dervisis,M,21,195,92,Greece,GRE,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
27757,Nina Derwael,F,16,165,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
27757,Nina Derwael,F,16,165,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,NA
27757,Nina Derwael,F,16,165,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
27757,Nina Derwael,F,16,165,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
27757,Nina Derwael,F,16,165,46,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
27767,Betlhem Desalegn Belayneh,F,20,160,55,United Arab Emirates,UAE,2012,Summer,2012 Summer,London,Athletics,"Athletics Women's 1,500 metres",NA
27768,Eseosa Fostine Desalu,M,22,180,67,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,NA
27805,Mikkel Desler Puggaard,M,21,187,71,Denmark,DEN,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
27833,Oreidis Despaigne Terry,M,30,186,100,Cuba,CUB,2012,Summer,2012 Summer,London,Judo,Judo Men's Half-Heavyweight,NA
27834,Robelis Despaigne Sanquet,M,23,200,99,Cuba,CUB,2012,Summer,2012 Summer,London,Taekwondo,Taekwondo Men's Heavyweight,Bronze
27839,Alexandre Despatie,M,27,173,76,Canada,CAN,2012,Summer,2012 Summer,London,Diving,Diving Men's Springboard,NA
27839,Alexandre Despatie,M,27,173,76,Canada,CAN,2012,Summer,2012 Summer,London,Diving,Diving Men's Synchronized Springboard,NA
27842,Jrmy Desplanches,M,21,189,72,Switzerland,SUI,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,NA
27842,Jrmy Desplanches,M,21,189,72,Switzerland,SUI,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
27847,Damien Desprat Lerale,M,37,188,83,Monaco,MON,2012,Summer,2012 Summer,London,Sailing,Sailing Men's One Person Dinghy,NA
27854,Linouse Desravine,F,21,160,52,Haiti,HAI,2012,Summer,2012 Summer,London,Judo,Judo Women's Half-Lightweight,NA
27870,Bereket Desta Gebretsadik,M,22,180,63,Ethiopia,ETH,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 400 metres,NA
27884,Itte Detenamo,M,25,175,148,Nauru,NRU,2012,Summer,2012 Summer,London,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
27893,Dina Detre,F,28,169,57,Hungary,HUN,2012,Summer,2012 Summer,London,Sailing,Sailing Women's Windsurfer,NA
27897,Gabriele Detti,M,17,184,79,Italy,ITA,2012,Summer,2012 Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
27897,Gabriele Detti,M,21,184,79,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,Bronze
27897,Gabriele Detti,M,21,184,79,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
27897,Gabriele Detti,M,21,184,79,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
27911,Bart Deurloo,M,25,170,65,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,NA
27912,Daniel Deuer,M,34,190,76,Germany,GER,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
27912,Daniel Deuer,M,34,190,76,Germany,GER,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
27944,Laishram Bombayla Devi,F,27,164,60,India,IND,2012,Summer,2012 Summer,London,Archery,Archery Women's Individual,NA
27944,Laishram Bombayla Devi,F,27,164,60,India,IND,2012,Summer,2012 Summer,London,Archery,Archery Women's Team,NA
27944,Laishram Bombayla Devi,F,31,164,60,India,IND,2016,Summer,2016 Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
27944,Laishram Bombayla Devi,F,31,164,60,India,IND,2016,Summer,2016 Summer,Rio de Janeiro,Archery,Archery Women's Team,NA
27975,Somdev Kishore Devvarman,M,27,180,73,India,IND,2012,Summer,2012 Summer,London,Tennis,Tennis Men's Singles,NA
28002,Darya Sergeyevna Deyeva,F,21,181,69,Russia,RUS,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,NA
28005,Timofey Aleksandrovich Deynichenko,M,25,186,98,Belarus,BLR,2012,Summer,2012 Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
28005,Timofey Aleksandrovich Deynichenko,M,29,186,98,Belarus,BLR,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
28015,Tatjana ekanovi,F,19,167,52,Bosnia and Herzegovina,BIH,2016,Summer,2016 Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
28016,Ana erek,F,17,164,58,Croatia,CRO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
28016,Ana erek,F,17,164,58,Croatia,CRO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
28016,Ana erek,F,17,164,58,Croatia,CRO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
28017,Radoje eri,M,20,195,90,Serbia,SRB,2012,Summer,2012 Summer,London,Rowing,Rowing Men's Coxless Fours,NA
28018,Ivana erisilo (Stankovi-),F,28,188,68,Serbia,SRB,2012,Summer,2012 Summer,London,Volleyball,Volleyball Women's Volleyball,NA
28026,Jeroen D'hoedt,M,26,183,63,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
28030,Aisling D'Hooghe,F,17,169,63,Belgium,BEL,2012,Summer,2012 Summer,London,Hockey,Hockey Women's Hockey,NA
28031,Jolien D'hoore,F,22,176,64,Belgium,BEL,2012,Summer,2012 Summer,London,Cycling,Cycling Women's Omnium,NA
28031,Jolien D'hoore,F,26,176,64,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,Cycling Women's Omnium,Bronze
28039,Ayyasamy Dharun,M,19,177,64,India,IND,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,NA
28042,Yosra Dhieb,F,20,178,123,Tunisia,TUN,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,NA
28045,Shreya Dhital,F,17,163,54,Nepal,NEP,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 100 metres Freestyle,NA
28048,Dhurgham Ismail Dawoud Al-Quraishi,M,22,178,70,Iraq,IRQ,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
28059,Marco di Carli,M,27,189,78,Germany,GER,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Freestyle,NA
28059,Marco di Carli,M,27,189,78,Germany,GER,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
28059,Marco di Carli,M,27,189,78,Germany,GER,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
28068,Marco Di Costanzo,M,24,184,87,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Bronze
28072,Elisa Di Francisca,F,29,177,65,Italy,ITA,2012,Summer,2012 Summer,London,Fencing,"Fencing Women's Foil, Individual",Gold
28072,Elisa Di Francisca,F,29,177,65,Italy,ITA,2012,Summer,2012 Summer,London,Fencing,"Fencing Women's Foil, Team",Gold
28072,Elisa Di Francisca,F,33,177,65,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Silver
28073,Francesco Di Fulvio,M,22,190,88,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
28077,Alex Di Giorgio,M,21,185,75,Italy,ITA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
28077,Alex Di Giorgio,M,26,185,75,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
28086,Tania Di Mario,F,33,168,62,Italy,ITA,2012,Summer,2012 Summer,London,Water Polo,Water Polo Women's Water Polo,NA
28086,Tania Di Mario,F,37,168,62,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver
28101,Silvia Di Pietro,F,23,165,57,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,NA
28101,Silvia Di Pietro,F,23,165,57,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
28110,Daniele Di Spigno,M,37,184,83,Italy,ITA,2012,Summer,2012 Summer,London,Shooting,Shooting Men's Double Trap,NA
28115,Mirco Ametrano Di Tora,M,26,188,83,Italy,ITA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Backstroke,NA
28115,Mirco Ametrano Di Tora,M,26,188,83,Italy,ITA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
28120,Mamadou Chrif Dia,M,31,180,70,Mali,MLI,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,NA
28138,Nicolae Virgil Diaconu,M,31,180,88,Romania,ROU,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
28143,Sahily Diago Mesa,F,20,169,49,Cuba,CUB,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,NA
28170,Mohamed Diam,M,25,181,71,Senegal,SEN,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
28171,Emily Jane Diamond,F,25,173,58,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
28171,Emily Jane Diamond,F,25,173,58,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
28172,Michael Constantine Diamond (Diamondopoulous-),M,40,174,75,Australia,AUS,2012,Summer,2012 Summer,London,Shooting,Shooting Men's Trap,NA
28176,Kadidiatou Diani,F,21,168,64,France,FRA,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Women's Football,NA
28178,Natlie Dianov,F,23,170,60,Czech Republic,CZE,2012,Summer,2012 Summer,London,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
28179,Diao Xiao Juan,F,30,170,59,Hong Kong,HKG,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,Cycling Women's Omnium,NA
28182,Maimouna Diarra,F,25,198,90,Senegal,SEN,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
28193,Clio Emilson Ucha Dias,M,23,192,90,Portugal,POR,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,NA
28195,Gabriela Mantellato Dias,F,24,175,76,Brazil,BRA,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,NA
28208,Adama Diatta,M,27,165,57,Senegal,SEN,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
28209,Boris Babacar Diaw-Riffiod,M,30,203,115,France,FRA,2012,Summer,2012 Summer,London,Basketball,Basketball Men's Basketball,NA
28209,Boris Babacar Diaw-Riffiod,M,34,203,115,France,FRA,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
28214,Yakhouba Diawara,M,29,201,102,France,FRA,2012,Summer,2012 Summer,London,Basketball,Basketball Men's Basketball,NA
28217,Adriana Yamila Daz Gonzlez,F,15,160,50,Puerto Rico,PUR,2016,Summer,2016 Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,NA
28225,Azucena Daz Calvo,F,33,163,55,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
28228,Daniel Ricardo Daz,M,27,168,63,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
28245,Mara Gabriela Daz,F,35,160,53,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,NA
28251,Hidilyn Diaz,F,21,149,53,Philippines,PHI,2012,Summer,2012 Summer,London,Weightlifting,Weightlifting Women's Lightweight,NA
28251,Hidilyn Diaz,F,25,149,53,Philippines,PHI,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Featherweight,Silver
28261,Jorge Daz Garca,M,30,173,75,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
28263,Jos Daniel Daz Robertti,M,23,181,96,Venezuela,VEN,2012,Summer,2012 Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
28263,Jos Daniel Daz Robertti,M,27,181,96,Venezuela,VEN,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
28266,Jos Ignacio Daz Velzquez,M,36,168,67,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
28284,Nivaldo Nadhir Daz Gmez,M,22,200,81,Cuba,CUB,2016,Summer,2016 Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
28295,Rodrigo Daz,M,33,187,78,Colombia,COL,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
28305,"Joseph Pedroza Diaz, Jr.",M,19,168,56,United States,USA,2012,Summer,2012 Summer,London,Boxing,Boxing Men's Bantamweight,NA
28311,Genzebe Dibaba Keneni,F,21,168,52,Ethiopia,ETH,2012,Summer,2012 Summer,London,Athletics,"Athletics Women's 1,500 metres",NA
28311,Genzebe Dibaba Keneni,F,25,168,52,Ethiopia,ETH,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",Silver
28312,Mare Dibaba Hurssa (-Ibrahimova-),F,22,156,45,Ethiopia,ETH,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Marathon,NA
28312,Mare Dibaba Hurssa (-Ibrahimova-),F,26,156,45,Ethiopia,ETH,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,Bronze
28313,Tirunesh Dibaba Keneni,F,27,166,50,Ethiopia,ETH,2012,Summer,2012 Summer,London,Athletics,"Athletics Women's 5,000 metres",Bronze
28313,Tirunesh Dibaba Keneni,F,27,166,50,Ethiopia,ETH,2012,Summer,2012 Summer,London,Athletics,"Athletics Women's 10,000 metres",Gold
28313,Tirunesh Dibaba Keneni,F,31,166,50,Ethiopia,ETH,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",Bronze
28330,Andrew Adibo Dick,M,36,NA,84,Nigeria,NGR,2012,Summer,2012 Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,TTO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,TTO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,TTO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,TTO,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
28343,Andrew Scott Dickens,M,27,195,83,Canada,CAN,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,NA
28343,Andrew Scott Dickens,M,27,195,83,Canada,CAN,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,NA
28343,Andrew Scott Dickens,M,27,195,83,Canada,CAN,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
