id,host_name,neighbourhood_group,neighbourhood,last_review
2157550,Adrien,Brooklyn,Bushwick,26-06-2017
2159193,Edward,Brooklyn,Carroll Gardens,19-04-2019
2159898,Sheila,Manhattan,East Village,06-07-2019
2160591,Benjamin,Brooklyn,Bushwick,19-05-2019
2163602,Poppi,Manhattan,Upper West Side,25-08-2016
2164135,Kerstin,Brooklyn,Bedford-Stuyvesant,
2165107,Sean,Manhattan,Upper East Side,30-05-2019
2165933,Gregory,Manhattan,Theater District,06-12-2017
2155345,Cat,Brooklyn,Bushwick,14-10-2015
2168268,Logan,Manhattan,Harlem,17-08-2017
2171821,Florian / Anna,Queens,Ridgewood,08-05-2019
2172139,Alex,Manhattan,Upper West Side,26-04-2019
2175827,Jaclyn,Brooklyn,Williamsburg,30-06-2019
2177004,Michelle,Brooklyn,Williamsburg,05-07-2018
2178294,Aditya,Brooklyn,blgrsimulaiW,02-01-2019
2181941,Phyllis,Manhattan,Harlem,04-06-2019
2182899,Zed,Manhattan,East Village,23-05-2017
2183423,Adrianne,Manhattan,Harlem,14-06-2019
2185668,Nina,Manhattan,Chelsea,31-01-2017
2186699,Jeffrey,Manhattan,Chelsea,25-12-2017
2170035,Tracy,Manhattan,Harlem,23-04-2018
2188204,Anthony,Brooklyn,Bedford-Stuyvesant,23-06-2019
2189742,Dana  (& Justin),Manhattan,Harlem,09-06-2019
2191591,Jan,Manhattan,Upper East Side,09-09-2014
2169106,Brett,Brooklyn,Prospect-Lefferts Gardens,19-05-2019
2191612,Craig,Manhattan,Hell's Kitchen,04-09-2018
2170618,Maya,Brooklyn,Clinton Hill,17-08-2015
2193649,Yanina,Manhattan,Lower East Side,20-12-2017
2193902,Marie,Manhattan,East Village,30-04-2019
2193945,Mete,Brooklyn,Bedford-Stuyvesant,29-06-2019
2194038,Sj,Brooklyn,Fort Greene,15-06-2019
2194382,Ish & Asa,Manhattan,Upper West Side,05-01-2017
2196271,Thomas,Brooklyn,Bushwick,28-12-2018
2197283,J,Manhattan,Washington Heights,03-07-2019
2197401,Maureen And Josiah,Manhattan,Washington Heights,23-06-2019
2197725,Yumi,Manhattan,Upper East Side,02-01-2016
2198970,Maryam,Manhattan,Washington Heights,22-09-2017
2201154,Eden,Manhattan,NoHo,18-06-2019
2201491,Nina,Manhattan,West Village,09-02-2019
2201581,Reid,Brooklyn,Bedford-Stuyvesant,03-06-2019
2202858,James,,Fort Greene,21-05-2018
2203154,Aviad,Manhattan,East Village,29-09-2014
2203926,H,Brooklyn,Williamsburg,01-07-2019
2208545,Laura,Manhattan,Chinatown,05-07-2019
2209460,Beth,Manhattan,West Village,01-07-2019
2208567,Jay,Manhattan,Lower East Side,26-08-2018
2209835,Claudia,Manhattan,Kips Bay,01-07-2019
2210041,Mena,Manhattan,Upper West Side,23-06-2019
2210615,Everett,Manhattan,Chelsea,26-08-2018
2210663,Richard,Manhattan,Upper West Side,01-07-2018
2210795,Tim,Brooklyn,Gowanus,0--2007461
2213680,Alicia,Manhattan,Harlem,23-09-2016
2214256,Rebecca And Vilem,Brooklyn,Bedford-Stuyvesant,29-06-2019
2214323,Alex&Ivy,Manhattan,Lower East Side,24-06-2019
2214689,Ashley,Brooklyn,Williamsburg,31-08-2018
2214831,Lex,Manhattan,Upper West Side,26-05-2019
2214978,T,Manhattan,Upper West Side,14-09-2014
2217342,Laura And Jake,Manhattan,West Village,31-07-2016
2217609,Adam,Brooklyn,Williamsburg,01-03-2019
2221852,Lyndell,Manhattan,Washington Heights,22-10-2018
2222641,Rachel,Manhattan,West Village,30-06-2019
2223082,Allison,Manhattan,Chelsea,01-07-2019
2223247,Victoria,Manhattan,Upper East Side,02-01-2019
2223628,Emery,Bronx,Kingsbridge,06-12-2015
2224417,Assaf,Brooklyn,Bushwick,30-09-2017
2228840,Carly & Sebastian,Brooklyn,Bushwick,01-01-2019
2230762,Karen,Manhattan,Harlem,29-07-2018
2231296,Ever,Manhattan,Greenwich Village,24-06-2019
2232600,Anna,Manhattan,East Village,08-06-2015
2232697,Katarina,Brooklyn,rn tsoHwCheig,69-6667106
2234100,John,Manhattan,East Village,31-12-2017
2236458,Vanessa,Queens,Astoria,21-04-2014
2237032,Alosha,Queens,Long Island City,23-05-2019
2237063,Jian,Manhattan,Kips Bay,29-06-2019
2237851,Victoria,Manhattan,Kips Bay,27-09-2015
2238300,Penny,Brooklyn,Bushwick,06-01-2018
2238389,Monika,Brooklyn,Sunset Park,27-04-2019
2240661,Stephanie,Manhattan,Upper East Side,22-06-2015
2243180,Philippe,Manhattan,Upper West Side,03-08-2018
2243321,Indie,Brooklyn,Bensonhurst,02-01-2018
2243548,Michelle,Manhattan,Lower East Side,13-03-2016
2246112,James,Manhattan,Upper East Side,29-08-2017
2249464,Sole,Brooklyn,Prospect-Lefferts Gardens,01-04-2019
2250790,Maayan,Manhattan,Upper West Side,22-05-2019
2251009,Jordan,Manhattan,East Village,24-02-2016
2247803,Clifton,Brooklyn,Crown Heights,30-06-2019
2253500,Sal,Manhattan,Tribeca,11-11-2018
2248069,Lisa,Brooklyn,Park Slope,30-06-2019
2253949,Jenna,Manhattan,West Village,26-06-2014
2254388,Danielle,Manhattan,Upper East Side,30-12-2016
2254428,Danni,Brooklyn,Bedford-Stuyvesant,08-01-2018
2254541,Kevin,Brooklyn,Williamsburg,20-08-2014
2254582,Alison,Brooklyn,Clinton Hill,15-02-2019
2254817,Kourosh,Manhattan,Upper East Side,30-06-2019
2254851,Vida,Brooklyn,Greenpoint,20-04-2019
2255005,Jeff,Manhattan,Kips Bay,29-03-2016
2255340,Ever,Manhattan,Greenwich Village,17-06-2019
2255501,Lex,Manhattan,Upper West Side,11-10-2018
2257064,Victor,Brooklyn,Williamsburg,05-01-2016
2255549,Charles,Manhattan,Chelsea,06-07-2019
2260595,Adam,Manhattan,East Village,11-05-2019
2261018,Bobbi,Manhattan,Murray Hill,25-09-2015
2261367,Tzvi,Brooklyn,Sea Gate,30-06-2019
2262357,Sandra,Queens,Sunnyside,27-05-2019
2262868,Marie-Hélène & Rick,Manhattan,Upper West Side,24-08-2014
2263248,William,Manhattan,Kips Bay,01-10-2015
2263265,Gaudhi,Manhattan,Harlem,
2265827,Paul & Marçal,Brooklyn,Williamsburg,26-06-2019
2266468,Vida,Brooklyn,Greenpoint,28-02-2019
2267177,Skip,Brooklyn,Sunset Park,23-06-2019
2267692,Vida,Brooklyn,Greenpoint,18-08-2014
2269104,Sufia,Queens,Jamaica,14-07-2018
2271792,Lara,Manhattan,Upper West Side,27-11-2016
2272739,Dylan,Manhattan,Greenwich Village,21-06-2015
2272872,Anthony,Manhattan,Hell's Kitchen,19-11-2015
2273613,Clarina,Brooklyn,Gowanus,20-05-2019
2273733,Corey,Manhattan,Greenwich Village,18-05-2018
2274268,Sally,Manhattan,Hell's Kitchen,10-06-2019
2277707,Ariel,Manhattan,Upper West Side,02-01-2019
2279335,Sarah,Brooklyn,Williamsburg,19-10-2015
2281147,(Email hidden by Airbnb),Manhattan,Midtown,19-05-2019
2283001,Vanessa,Brooklyn,Carroll Gardens,06-07-2019
2284809,Connor,Brooklyn,Bushwick,27-12-2015
2285440,Peter,Brooklyn,Greenpoint,63200-600-
2285444,Rob,Manhattan,,07-06-20U19
2288762,Lauren,Manhattan,Kips Bay,05-01-2018
2289612,Shell,Manhattan,Murray Hill,30-06-2019
2292275,Lindsey,Manhattan,Upper East Side,15-06-2016
2292366,Mary,Manhattan,Upper East Side,01-06-2019
2296024,Donna,Bronx,Riverdale,02-01-2019
2297029,Jj,Manhattan,Hell's Kitchen,25-09-2016
2297147,Annie,Brooklyn,Bedford-Stuyvesant,27-01-2019
2298373,Lana,Queens,Rego Park,20-04-2019
2299633,Troy,Manhattan,Theater District,09-10-2015
2301258,Alexandra,Brooklyn,Park Slope,11-08-2018
2303436,Nathan,Manhattan,Lower East Side,30-06-2019
2303583,Cory,Manhattan,Hell's Kitchen,01-07-2018
2305025,Carrie-Anne,Brooklyn,Bushwick,11-03-2015
2305890,Jake,Brooklyn,Flatbush,01-07-2019
2308802,Laura,Queens,Kew Gardens Hills,01-07-2019
2309363,Jamie,Manhattan,Upper West Side,02-06-2016
2309873,Shaina,Manhattan,Upper East Side,30-07-2017
2310008,Chris,Manhattan,Chinatown,22-02-2015
2310445,Amy,Manhattan,Chelsea,16-06-2019
2310542,Tim,Manhattan,Harlem,16-05-2019
2310594,Guillermo,Brooklyn,Williamsburg,16-06-2019
2310791,Lee,Brooklyn,Clinton Hill,24-06-2019
2314398,Claudia,Brooklyn,Cobble Hill,02-06-2019
2314392,Alina,Manhattan,Upper West Side,06-04-2019
2314553,Vida,Brooklyn,oeGpteinnr,24-05-2019
2314589,Alix,Brooklyn,Williamsburg,01-01-2017
2318126,Gita,Manhattan,Harlem,01-01-2018
2320028,Steve,Manhattan,East Harlem,17-06-2019
2320581,Eyal,Manhattan,West Village,03-07-2019
2323502,Vanessa,Queens,Ridgewood,01-07-2019
2323714,Lila & Paul,Brooklyn,Clinton Hill,07-07-2019
2331148,Doria,Manhattan,Lower East Side,05-03-2019
2325144,Christopher,Brooklyn,Bushwick,06-01-2018
2329807,Georgia,Manhattan,Theater District,16-09-2018
2331154,Barbara,Brooklyn,Williamsburg,05-07-2019
2331929,Michele,Brooklyn,Williamsburg,31-08-2014
2332284,Fany,Manhattan,Washington Heights,07-04-2019
2332880,Helena,Brooklyn,,01-08-2017
2333141,Rebeca,Brooklyn,Crown Heights,07-03-2018
2334411,Brenda,Manhattan,Harlem,30-06-2019
2339096,Véronique,Manhattan,taoCnhiwn,17-09-2018
2345266,Ezra,Brooklyn,Williamsburg,06-09-2016
2346106,El,Brooklyn,Greenpoint,04-05-2015
2346296,Nora,Brooklyn,Williamsburg,23-04-2019
2346416,Lauren,Queens,Astoria,10-06-2019
2349715,Ruby,Brooklyn,Crown Heights,08-06-2019
2349737,Karen,Queens,Rego Park,03-08-2017
2359340,Andreas,Manhattan,Hell's Kitchen,08-10-2018
2356082,Laurence,Manhattan,Greenwich Village,22-10-2017
2361020,Krystal,Brooklyn,Bedford-Stuyvesant,20-10-2015
2361323,Audrey,Brooklyn,Crown Heights,21-07-2018
2362306,Emma,Brooklyn,FlJtbuvh,25-10-2018
2362357,Devi,Brooklyn,South Slope,01-06-2019
2365645,Michele,Brooklyn,Williamsburg,12-01-2016
2367089,Alice,Manhattan,Upper East Side,19-02-2017
2368021,Ashley,Manhattan,Kips Bay,13-10-2015
2368214,John,Manhattan,Civic Center,15-09-2017
2371632,Lee,Queens,Ozone Park,27-06-2019
2371794,Rip,Manhattan,SoHo,02-01-2019
2372740,Rob,Queens,Ridgewood,15-05-2019
2373238,Michal,Manhattan,Hell's Kitchen,04-07-2019
2374228,Andre,Brooklyn,Crown Heights,01-07-2019
2377514,Enid,Manhattan,East Harlem,01-07-2019
2381302,Elska,Brooklyn,Bensonhurst,07-11-2018
2385344,Rich,Brooklyn,Greenpoint,24-06-2019
2385779,Edmund,Brooklyn,,04-07-2019
2391204,C S,Brooklyn,Flatbush,19-05-2019
2392296,Août,Bronx,Kingsbridge,22-09-2016
2392301,Beth,Brooklyn,Williamsburg,11-07-2016
2396867,Rong,Manhattan,Harlem,03-01-2016
2399434,Clay,Brooklyn,Bushwick,23-05-2019
2400010,Jessica,Brooklyn,Clinton Hill,19-05-2019
2400614,Julian,Brooklyn,Williamsburg,01-07-2019
2404708,Lara,Brooklyn,Williamsburg,28-03-2019
2405505,Lillian,Manhattan,West Village,10-12-2017
2407196,Annette,Manhattan,Harlem,23-06-2019
2410200,Georgia,Brooklyn,Williamsburg,18-11-2017
2410620,Luanna,,Upper East Side,09-06-2019
2410819,Anoop,Manhattan,East Village,26-06-2017
2412916,James,Brooklyn,Carroll Gardens,10-06-2014
2414157,Sandra&Orlando,Brooklyn,Flatbush,29-06-2019
2415563,Ron,Brooklyn,Crown Heights,24-04-2018
2416016,Ross,Manhattan,Lower East Side,24-03-2019
2416104,Hetty,Brooklyn,Kensington,18-08-2018
2417098,Sally,Manhattan,Upper West Side,21-09-2015
2419438,Michael,Brooklyn,Bushwick,03-09-2018
2419574,Pj,Manhattan,Hell's Kitchen,02-06-2019
2422991,Daniel,Manhattan,Chelsea,23-06-2019
2424199,H. Erin,Brooklyn,Crown Heights,02-01-2018
2424342,Matthew,Brooklyn,Greenpoint,24-06-2019
2425222,Alice,Manhattan,Tribeca,05-01-2016
2425980,Sarah,Manhattan,Harlem,12-10-2015
2430828,Anthony,Manhattan,Washington Heights,23-06-2019
2431607,Gloria,Brooklyn,Bedford-Stuyvesant,06-06-2019
2432545,Darwin And Nicole,Brooklyn,Bushwick,07-07-2018
2432622,Marianne,Brooklyn,Greenpoint,30-06-2018
2433591,Sue,Brooklyn,Crown Heights,08-04-2019
2435621,Sally,Manhattan,Upper West Side,31-05-2019
2435408,Vida,Brooklyn,Greenpoint,30-04-2019
2435669,Janet,Brooklyn,Flatbush,05-09-2017
2438181,Arthur,Manhattan,Two Bridges,02-07-2019
2440846,Sofia,Brooklyn,Williamsburg,22-07-2015
2440173,Redi,Manhattan,Hell's Kitchen,13-03-2017
2435198,Migdalia,Bronx,Soundview,07-04-2019
2445856,Walther,Queens,Long Island City,06-10-2018
2446430,Devi,Brooklyn,South Slope,04-06-2019
2447138,Simonie,Manhattan,Tribeca,26-05-2016
2447460,Carlos,Manhattan,East Harlem,15-04-2018
2447467,Kaet,Brooklyn,Greenpoint,21-06-2019
2447634,Kaet,Brooklyn,Greenpoint,
2447868,Francesca,Manhattan,Morningside Heights,22-06-2017
2451110,Rose,Manhattan,Greenwich Village,12-05-2019
2451438,Kaori,Manhattan,Harlem,03-10-2017
2451647,Reka,Manhattan,East Village,01-07-2019
2454504,Sharon,Brooklyn,Park Slope,20-06-2019
2453730,Georgia,Brooklyn,Gowanus,05-07-2019
2454507,Andrew,Manhattan,Financial District,02-10-2016
2457755,Tiffany,Manhattan,Hell's Kitchen,23-06-2019
2453739,Andrea,Brooklyn,Crown Heights,21-08-2018
2454281,Christine,Brooklyn,Bedford-Stuyvesant,30-06-2019
2458656,Vida,Brooklyn,Greenpoint,14-04-2018
2460303,Andrea,Brooklyn,Park Slope,09-06-2014
2460611,Rachel,Brooklyn,Greenpoint,22-04-2019
2461439,Sausan,Manhattan,Lower East Side,03-05-2019
2461540,Joao,Queens,Astoria,10-06-2019
2464673,Mike And Lucy,Brooklyn,Williamsburg,28-07-2016
2464679,Chris,Manhattan,East Village,10-05-2015
2465333,Garth,Brooklyn,Fort Greene,26-11-2016
2465699,Jimmie,Manhattan,Harlem,12-04-2019
2465962,Amy,Queens,Astoria,28-09-2015
2466687,Lee,Brooklyn,Williamsburg,27-05-2019
2466770,Vida,Brooklyn,Greenpoint,06-11-2017
2466816,Seth,,Columbia St,04-07-2019
2467087,Nico,Manhattan,Nolita,02-01-2016
2467377,Inez,Queens,Bay Terrace,15-01-2019
2467879,Cristina,Brooklyn,Williamsburg,30-04-2015
2468186,Ziporah,Manhattan,Upper West Side,01-01-2019
2471108,Laura,Brooklyn,Boerum Hill,12-09-2016
2471725,Pj,Manhattan,Hell's Kitchen,06-12-2017
2471815,Omar,Brooklyn,Bedford-Stuyvesant,30-06-2019
2471910,Vida,Brooklyn,epiGtornen,31-10-2017
2472636,En,Brooklyn,Williamsburg,22-06-2019
2473611,Leah,Manhattan,Harlem,
2473861,Grover,Manhattan,Harlem,22-06-2019
2478415,Peter,Brooklyn,Red Hook,25-06-2019
2478825,Andrew,Manhattan,SoHo,02-01-2019
2479193,Vanita,Manhattan,Kips Bay,06-01-2016
2487073,Chiara,Manhattan,Financial District,10-06-2019
2487848,Priya,Brooklyn,Williamsburg,10-06-2019
2488022,Jerome,Manhattan,Harlem,22-10-2018
2487851,Priya,Brooklyn,Williamsburg,16-06-2019
2488227,Asaf,Manhattan,Lower East Side,15-06-2019
2489407,Daniel,Manhattan,Upper East Side,21-06-2019
2489615,Josh,Brooklyn,Bushwick,15-05-2019
2489920,Angel,Brooklyn,Flatlands,29-12-2015
2492275,Dusan,Brooklyn,Greenpoint,07-02-2017
2493039,Michael,Manhattan,Chelsea,30-10-2017
2493176,Megan,Manhattan,Upper East Side,05-06-2018
2496301,Suzette,Brooklyn,Bushwick,06-07-2019
2495596,Idan,Manhattan,Greenwich Village,13-07-2015
2500087,Robyn,Manhattan,Hell's Kitchen,05-01-2015
2500560,Ginger,Brooklyn,Williamsburg,18-02-2019
2501384,Elizabeth,,Boerum Hill,12-09-2016
2501809,Daniel,Brooklyn,Prospect-Lefferts Gardens,21-09-2015
2508374,Claudius,Queens,Jamaica,
2508745,Rose,Manhattan,Harlem,31-05-2019
2509093,Heather,Brooklyn,Williamsburg,22-04-2018
2510394,Dominique,,Long Island City,01-05-2019
2513351,Tegan,Queens,Astoria,06-04-2015
2514689,Jada,Manhattan,Midtown,18-12-2017
2517989,John,Manhattan,Nolita,18-06-2019
2514760,Scott,Manhattan,Upper West Side,29-11-2018
2518907,Anthony,Manhattan,East Village,22-12-2015
2519112,Fabiola,Manhattan,Hell's Kitchen,13-06-2019
2515876,Nicholas P,Queens,Astoria,07-05-2019
2516430,Jimmy,Queens,Astoria,
2519255,Brenna,Brooklyn,Bushwick,11-04-2014
2519770,Solange,Queens,Ditmars Steinway,28-08-2014
2521670,Mari,Brooklyn,Crown Heights,21-04-2014
2523629,Elizabeth,Brooklyn,South Slope,31-12-2015
2524034,Jason,Brooklyn,Borough Park,13-06-2019
2524213,Jason,Brooklyn,Borough Park,16-06-2019
2524228,Jason,Brooklyn,BrPgoroukah ,12-06-2019
2524451,Jason,Brooklyn,Borough Park,08-06-2019
2524658,Julie,Brooklyn,Bushwick,10-03-2019
2524947,Jenna,Manhattan,Financial District,21-02-2016
2525956,Alex,Manhattan,Theater District,01-12-2017
2526152,SirRoan,Brooklyn,Crown Heights,02-05-2014
2529085,Jodie,Brooklyn,Carroll Gardens,24-06-2018
2531865,Ryan,Manhattan,Kips Bay,08-05-2018
2532068,Laura,Manhattan,Upper West Side,01-09-2015
2532443,Christina,Brooklyn,Sunset Park,03-06-2019
2532873,Ismail,Queens,Astoria,20-05-2019
2536005,KayCee,Manhattan,Battery Park City,27-07-2017
2538248,Patricia,Manhattan,Harlem,25-06-2019
2540173,Gary,Brooklyn,Prospect Heights,19-02-2017
2545184,Nicolas,Bronx,Norwood,01-03-2019
2547198,Wilson,Manhattan,Nolita,31-05-2019
2554749,Lang,Manhattan,Hell's Kitchen,22-06-2019
2551532,Vinneth,Brooklyn,Bedford-Stuyvesant,15-06-2019
2557654,Doug,Manhattan,East Village,07-07-2019
2552606,Martin,Manhattan,Morningside Heights,02-01-2015
2559129,Jonathan,Manhattan,Hell's Kitchen,08-10-2018
2554110,Milenna,,Gramercy,01-01-2f017
2560559,Daisy,Brooklyn,Crown Heights,03-01-2016
2563135,Ellie,Brooklyn,Williamsburg,05-01-2016
2563440,Alessandro,Manhattan,Harlem,10-06-2019
2563611,Craig,Manhattan,Harlem,27-06-2019
2563997,Dominick,Brooklyn,Clinton Hill,01-01-2019
2563764,Yago,Brooklyn,Flatbush,6-1228-000
2565087,Carlos,Brooklyn,Williamsburg,31-01-2019
2569629,NaN,Brooklyn,Boerum Hill,21-04-2019
2569466,Serenity,Manhattan,East Harlem,18-08-2015
2569808,Zandy,Brooklyn,Williamsburg,26-06-2019
2570488,Matteo,Manhattan,East Village,22-06-2019
2570561,Angie,Manhattan,Washington Heights,006-1126-7
2571224,Sean,Brooklyn,Williamsburg,--008-2501
2571283,Jennifer,Manhattan,Upper West Side,01-01-2019
2574386,G,Manhattan,Chelsea,05-10-2014
2577467,Shay,Manhattan,Harlem,01-07-2017
2578731,Jessica,Queens,Rockaway Beach,31-10-2014
2582812,Lila,Brooklyn,Williamsburg,28-03-2018
2584258,Guillaume,Brooklyn,Bushwick,01-10-2017
2586484,Wendy,Manhattan,Harlem,22-06-2019
2586794,Eva,Brooklyn,Crown Heights,05-03-2017
2586923,Melinda,Brooklyn,Flatbush,16-06-2019
2590590,Frances,Brooklyn,Bedford-Stuyvesant,01-07-2019
2592640,Johnny,Brooklyn,Bedford-Stuyvesant,28-03-2014
2599963,Abraham,Manhattan,,0028-1286-
2598087,Andrew,Brooklyn,Greenpoint,01-01-20n18
2601402,Alex,Brooklyn,Boerum Hill,26-07-2018
2600199,Justin,Brooklyn,Williamsburg,29-09-2018
2601899,Stephen And Hector,Brooklyn,Bushwick,31-12-2018
2606083,Chaydha,Brooklyn,Crown Heights,05-06-2019
2606370,Nicole,Manhattan,Harlem,18-08-2018
2608217,Sonja,Manhattan,Morningside Heights,30-12-2018
2607583,AFI Apartments,Manhattan,Upper East Side,30-04-2019
2611458,Aaron,Staten Island,Concord,14-10-2018
2611765,Omar,Manhattan,Upper West Side,13-06-2016
2613864,Joe,Manhattan,Hell's Kitchen,24-04-2014
2615065,Oz,Brooklyn,Williamsburg,09-01-2019
2618288,Tmc,Bronx,eoCouncrs,L01-01-2018
2619802,AFI Apartments,Manhattan,Upper East Side,29-07-2018
2619549,AFI Apartments,Manhattan,Upper East Side,30-09-2018
2620068,AFI Apartments,Manhattan,Upper East Side,31-03-2019
2620837,Mark,Brooklyn,Bushwick,05-09-2017
2626457,Ronnie,Manhattan,Upper West Side,23-06-2019
2627737,Conall,Brooklyn,Prospect Heights,13-10-2016
2627940,Jas,Brooklyn,Fort Greene,16-04-2017
2627951,Guyen,Brooklyn,Flatbush,01-07-2019
2628191,Angel,Bronx,Co-op City,13-10-2015
2631224,Yoni,Manhattan,Harlem,06-07-2019
2632699,Susan,Brooklyn,Borough Park,01-04-2019
2633717,Rachael And Christopher,Brooklyn,Bushwick,15-09-2018
2634963,Radu,Manhattan,Harlem,07-07-2019
2635078,Daria,Brooklyn,Fort Greene,21-06-2019
2635794,Nicole,Brooklyn,Williamsburg,12-12-2016
2636139,Heather,Brooklyn,South Slope,28-04-2019
2636396,Arash,Manhattan,East Village,30-05-2016
2636534,Helena,Manhattan,Lower East Side,02-07-2019
2636532,AFI Apartments,Manhattan,Upper East Side,13-08-2016
2636643,Tanya,Manhattan,Upper East Side,06-11-2015
2636731,João,Manhattan,Hell's Kitchen,12-11-2017
2636762,David,Brooklyn,Williamsburg,27-06-2019
2637014,Clayon Elizabeth,Brooklyn,Crown Heights,05-01-2019
2637533,Abby & Kurt,Queens,Ditmars Steinway,31-05-2019
2639521,Anthony,Brooklyn,tElsa ashubFt,
2640764,Lulú,Brooklyn,Williamsburg,14-06-2019
2640467,Clare,Brooklyn,Crown Heights,20-06-2019
2641730,Al,Brooklyn,Flatbush,23-06-2019
2644321,Angélique,Manhattan,Morningside Heights,08-01-2016
2645558,Lenny,Manhattan,rerremeG,14-01-2019
2651125,Fabrizio,Manhattan,East Village,03-07-2019
2651810,Jimmy,Queens,staMhpe,16-06-2019
2652865,Jason,Manhattan,Upper West Side,20-11-2017
2653186,Izumi,Manhattan,Upper East Side,30-04-2016
2653544,Madeline,Brooklyn,Crown Heights,16-11-2015
2653644,Peter,Manhattan,Two Bridges,23-06-2019
2656394,Michael,Brooklyn,Greenpoint,
2658325,Fabian,Manhattan,East Village,23-06-2019
2659183,Isabel,Manhattan,Upper East Side,23-09-2018
2659448,Lamee,Brooklyn,Bedford-Stuyvesant,01-06-2019
2659477,Kurtis,Manhattan,East Harlem,13-12-2015
2659732,Dawn,Brooklyn,Greenpoint,20-06-2019
2659961,Alexandra,Manhattan,Chinatown,04-11-2017
2660576,Howard T.,Brooklyn,Clinton Hill,25-02-2015
2661098,Renald,Queens,Rego Park,23-06-2019
2663243,Mira,Brooklyn,Williamsburg,07-05-2019
2663296,Natalie,Manhattan,Gramercy,13-08-2016
2664975,Brittany,Brooklyn,Bushwick,23-06-2019
2668311,Sofia,Brooklyn,Bay Ridge,02-06-2019
2669352,Rebecca,Manhattan,Upper West Side,08-06-2019
2669366,Denise,Bronx,Claremont Village,31-05-2019
2677779,Favio,Queens,Jackson Heights,27-05-2019
2670522,Michelle,Brooklyn,Williamsburg,12-08-2018
2678773,Luis,Brooklyn,Williamsburg,29-12-2018
2671737,Micky,Manhattan,Washington Heights,22-04-2014
2674267,Kevin,Manhattan,Upper West Side,02-07-2019
2679171,Jovana,Queens,Long Island City,29-06-2019
2683387,Anthony,Manhattan,Midtown,13-06-2019
2683455,Cecile,Queens,Long Island City,13-10-2015
2683758,John,Manhattan,Harlem,
2684223,Vashti,Brooklyn,Bedford-Stuyvesant,01-07-2019
2685701,Thomas,Brooklyn,Williamsburg,07-08-2014
09-06-2019,Juan,Manhattan,Midtown,2686002
2686412,Julie,Brooklyn,Clinton Hill,17-06-2019
2687083,Sarah,Brooklyn,Bedford-Stuyvesant,14-08-2018
2687375,Tyrell,Manhattan,Harlem,12-10-2015
2687606,Daniel,Manhattan,Gramercy,30-12-2018
2690370,Diane,Queens,Long Island City,04-08-2014
2694274,Amir,Brooklyn,Fort Greene,21-06-2019
2695367,Juliette,Manhattan,Washington Heights,28-06-2019
2695469,Karen,Manhattan,Hell's Kitchen,01-05-2019
2700296,Gregory,Manhattan,Harlem,01-07-2019
2700596,Gregory,Manhattan,Harlem,30-06-2019
2698645,Arya,Queens,Long Island City,30-06-2019
2702351,Jonathan,Manhattan,Harlem,08-06-2019
2698984,Grace,Queens,Whitestone,04-09-2018
2702489,Renee,Brooklyn,Bushwick,16-06-2019
2707194,Tina,Manhattan,Washington Heights,20-08-2014
2707824,Arash,Manhattan,Nolita,09-09-2018
2708371,Vida,Brooklyn,Greenpoint,03-07-2017
2710417,Nicole,,Greenpoint,29-10-2015
2710442,Monica,Brooklyn,Williamsburg,14-04-2015
2711082,Ed,Manhattan,Hell's Kitchen,14-11-2017
2714699,Vida,Brooklyn,Greenpoint,07-01-2019
2713887,Will,Manhattan,Upper East Side,29-09-2018
2716009,Naz,Brooklyn,Red Hook,03-07-2019
2716889,Clayon Elizabeth,Brooklyn,Crown Heights,03-11-2018
2716929,Patrizza,Brooklyn,South Slope,13-10-2014
2719640,Martine,,Msri torPro,30-12-2018
2719792,Robert,Brooklyn,Bushwick,18-06-2019
2721610,Bridget,Manhattan,Upper East Side,01-01-2017
2722983,Tony,Brooklyn,Williamsburg,04-07-2019
2722693,Scott,Manhattan,Theater District,05-05-2014
2723338,Yagil,Brooklyn,Bedford-Stuyvesant,01-01-2018
2723019,Herby,Brooklyn,Prospect-Lefferts Gardens,02-03-2018
2723515,Devin,Brooklyn,Clinton Hill,01-07-2019
2727166,Fotis,Queens,Astoria,22-04-2019
2727766,Zachary,Manhattan,East Harlem,17-04-2014
