DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,18.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MEBA,N/A,PM10,92.6,ug/m3,1-Hour Avg
M0 a0222ya0,Air,,MultiRae,N/A,VOC,2.5,ppm,1BHokrQAvg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,27.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,1uo-vHr Ag,Louisiana,MultiRae,N/A,VOC,,ppm,Air
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,17.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.7,ppm,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,19.7,ug/m3,1-Hour Avg
120a10yM2  ,Air,,EBAM,N/A,PM10,20.8,,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,43.9,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 201!,Ari,berlin,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,DataRam 4,N/A,PM10,56.4,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,18.4,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,35.2,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,2.4,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,Hv1r- gouA
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,57,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,37.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,.20,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,20.3,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,31.6,ug/m3,1-Hour Avg
" 2Ma 201y01",Air,,EBAM,N/A,PM10,70.2,ug/m3,v1A -rHogu
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
y0002 00210,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,DataRam 4,N/A,PM10,46.9,ug/m3,
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,22.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,27.9,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,2.1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,berlin,EBAM,N/A,PM10,23,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
0222 1y1M02,Air,Louisiana,EBAM,N/A,PM10,49.9,ug/m3,
May 21 2010,Air,Florida,DataRam,N/A,PM10,25.1,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.8,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,DataRam 4,N/A,PM10,6.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,56.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,17.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,2,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,21.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,21.1,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,15.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,12.6,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,40.3,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,DataRam 4,N/A,PM10,6.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,29.1,ug/m3,1-Hour Avg
10M21 y 20a,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,22.6,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam 4,N/A,PM10,11.3,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,1.8,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,10,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,8.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14.2,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Aor,Louisiana,EBAM,N/A,PM10,13.6,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,,Mississippi," R4mR4Dma",N/A,PM10,17.3,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,10.9,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,berlin,EBAM,N/A,PM10,18.1,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,25.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,2.7,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,17.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,o- rugA1vH
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.6,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.9,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,10.9,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,irA,Florida,AreaRae,N/A,VOC,,,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
01 My00a110,Air,Mississippi,,N/A,ppm,,H2S,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,9.7,ug/m3,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,rHoHgv1 gg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-H$our Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,6.9,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,H2S,,mpp,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,DataRam 4,N/A,PM10,21.4,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,berlin,EBAM,N/A,PM10,17.4,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,13.9,ug/m3,1-Hour Avg
May 21 2010,N/A,,EBAM,Air,PM10,8.2,,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,30.1,ug/m3,1-Hour Avg
May 21 2010,Alr,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,DataRam 4,N/A,PM10,25,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,39.8,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,13.4,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,7.6,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,8.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,17.1,3gm/u,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,9.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,24.1,ug/m3,1-Hour Avg
21 M00 0 11,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,12.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,DataRam 4,N/A,PM10,22.5,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,30,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,36.1,ug/m3,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
gay 2b e01k,,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
[May 21 2010,,berlin,AreaRae,N/A,VOC,Air,ppm,1-Hour Av8g
May 21 2010,,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,iAr,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,Alabama,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,8.3,ug/m3,1-Hour Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,7.1,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
" y1M1a2020 ",riA,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,18.1,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,24.9,ug/m3,1-Hour Avg
,Air,,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,15.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,2.2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,10.7,ug/m3,1-Hour Avg
May 21 2010,Air,Mississippi,DataRam 4,N/A,PM10,18.9,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,DataRam,N/A,PM10,31.9,ug/m3,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,10.2,ug/m3,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,9.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,10.4,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.1,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,11.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.4,ppm,1-Hour Avg
BEMM,ArA,Louisiana,May 21 2010,N/A,PM10,11.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.8,ppm,1-Hour Avg
May 21 2010,Air,Mississippi,DataRam 4,N/A,PM10,17.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,26.7,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,23.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,13.8,3g/um,1-Hour Avg
May 21 2010,,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.8,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,9.1,ppm,1-Hour Avg
May 21 2010,rAi,Louisiana,EBAM,N/A,PM10,12.3,ug/m3,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,10.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,iilitlat,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.4,ug/m3,1-Hour Avg
May 21 2010,,Louisiana,EBAM,N/A,PM10,8.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,10.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.5,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,33.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,3.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,22.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.3,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.2,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,33.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,94.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,73.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,6.6,ug/m3,1-Hour Avg
