Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RISK_MM,RainTomorrow
14-10-2008,Canberra,11.9,21.1,13.2,6.6,NW,41,NNE,7,82,1019.2,7,14.5,Yes,0.6,No
15-10-2008,Canberra,9.2,19.6,0.6,3.4,ENE,31,SSE,4,71,1022.3,7,11.6,No,0,No
16-10-2008,Canberra,4.4,21,0,4.2,NW,28,SW,2,73,1025.7,1,9.6,No,0,No
17-10-2008,Canberra,5,24.1,0,6.2,NNW,52,NA,0,73,1024.5,6,11.6,No,0,No
18-10-2008,Canberra,6.7,24.7,0,5.4,NW,43,N,4,80,1025.7,1,12.7,No,0,No
19-10-2008,Canberra,8.3,28.5,0,5.8,NW,46,W,2,66,1024.1,1,16.8,No,0.2,No
20-10-2008,Canberra,11.3,27.4,0.2,7.6,NW,52,SE,6,60,1021.4,1,16.4,No,0,No
21-10-2008,Canberra,9,20.6,0,9,ENE,39,S,11,54,1022.3,7,11.4,No,0.8,No
22-10-2008,Canberra,3.4,15,0.8,4.8,S,70,S,35,43,1023.4,1,8.3,No,0,No
23-10-2008,Canberra,3.2,18,0,7.4,SSE,48,SSE,26,47,1026.6,1,9.1,No,0,No
24-10-2008,Canberra,0.9,20.7,0,5.4,NNW,39,SSE,2,71,1023.2,3,9.4,No,0,No
25-10-2008,Canberra,3.3,25.5,0,5.2,N,43,N,4,57,1018.8,0,12,No,0,No
26-10-2008,Canberra,7.9,26.1,0,6.8,NNW,43,NA,0,45,1017.6,5,16.3,No,0,No
27-10-2008,Canberra,9,30.7,0,7.6,NNW,76,SSE,7,38,1016.1,1,20.4,No,0,No
28-10-2008,Canberra,7.1,28.4,0,11.6,N,48,NNW,2,45,1020,0,17.2,No,0,No
29-10-2008,Canberra,12.5,19.9,0,8.4,ESE,43,ENE,11,63,1024,3,14.5,No,0,No
30-10-2008,Canberra,12.5,26.9,0,5,NW,46,SSW,6,69,1021,6,15.8,No,0,No
31-10-2008,Canberra,12.3,30.2,0,6,NW,78,NW,31,43,1009.6,1,23.8,No,0,No
01-11-2008,Canberra,10.5,20.6,0,13,ENE,41,ESE,4,69,1021.2,7,16.3,No,0,No
02-11-2008,Canberra,11.4,25.3,0,5.2,NNE,39,ESE,7,71,1023.8,8,13.4,No,16,Yes
03-11-2008,Canberra,13.2,23.5,16,6.2,W,61,WNW,15,68,1010.4,7,18.3,Yes,0,No
04-11-2008,Canberra,8.4,21.1,0,7.6,ENE,43,SSE,28,45,1016.2,1,11.9,No,0,No
05-11-2008,Canberra,7.6,20.8,0,6.2,NNW,39,NNE,6,64,1013.5,7,12.3,No,0,No
06-11-2008,Canberra,6.6,25.7,0,5.4,NW,57,NE,2,52,1010.1,7,15.1,No,0,No
07-11-2008,Canberra,8,21.1,0,8.6,NW,26,S,6,72,1014,8,12.6,No,8.4,Yes
08-11-2008,Canberra,12.6,18.5,8.4,2.8,WNW,54,WNW,28,70,1003.1,8,15.1,Yes,0,No
09-11-2008,Canberra,6.4,23,0,5.4,N,33,N,4,67,1017.5,1,13.6,No,0,No
10-11-2008,Canberra,11.9,26.7,0,6.6,ENE,33,S,4,67,1024.1,7,15.8,No,0,No
11-11-2008,Canberra,11.2,27.2,0,6.6,N,28,ENE,11,64,1023.3,1,16.3,No,0,No
12-11-2008,Canberra,11.1,30.4,0,7.8,ENE,39,E,2,59,1019.2,5,18.4,No,0,No
13-11-2008,Canberra,11.8,30.8,0,7.6,NNW,33,W,7,65,1018.6,3,18.8,No,0,No
14-11-2008,Canberra,14.3,32.9,0,8.2,NNW,61,N,13,35,1013.9,7,23.8,No,3.2,Yes
15-11-2008,Canberra,15.7,27.3,3.2,11.2,NW,48,NNW,15,47,1012.7,3,20.1,Yes,0,No
16-11-2008,Canberra,7.3,24.5,0,10.2,ENE,52,NE,6,53,1015.8,2,15.9,No,0,No
17-11-2008,Canberra,9.6,24.6,0,8,ENE,52,NNE,7,54,1019.1,6,13.4,No,0,No
18-11-2008,Canberra,12.5,22.2,0,8.2,ESE,26,NW,4,57,1015.5,7,17.3,No,0,No
19-11-2008,Canberra,15.2,22.6,0,2.6,E,24,E,13,67,1010.4,7,18,No,11.6,Yes
20-11-2008,Canberra,14.4,22.6,11.6,1,WNW,54,NNW,30,75,1000.4,7,16.9,Yes,0.4,No
21-11-2008,Canberra,10.3,23,0.4,5.4,W,50,WNW,20,49,1000.8,1,15.9,No,3,Yes
22-11-2008,Canberra,7.1,13.1,3,10,WNW,67,WNW,22,62,991.5,4,8.8,Yes,13.8,Yes
23-11-2008,Canberra,5,16,13.8,6.6,SSW,70,SW,17,77,987.4,7,8.8,Yes,3,Yes
24-11-2008,Canberra,8.8,22.2,3,3.6,S,44,SSW,20,45,1004.3,3,14.7,Yes,0,No
25-11-2008,Canberra,10.3,19.5,0,6.4,SE,39,ESE,15,46,1014.9,7,14.1,No,0,No
26-11-2008,Canberra,9.4,21.5,0,5,N,31,E,9,67,1015.7,8,12.3,No,0,No
27-11-2008,Canberra,9.8,27.9,0,4.8,WNW,52,WSW,7,69,1012.3,2,15.1,No,9.2,Yes
28-11-2008,Canberra,13.4,26.1,9.2,7.6,WNW,70,SE,2,78,1004.9,7,18.9,Yes,15.4,Yes
29-11-2008,Canberra,14.8,23.9,15.4,5.6,WNW,48,NW,13,60,1002.3,3,18.6,Yes,3.4,Yes
30-11-2008,Canberra,8.3,21.5,3.4,6.6,WNW,48,WNW,20,58,1009.3,3,15.4,Yes,0,No
01-12-2008,Canberra,13.6,25.2,0,9.6,WNW,80,WNW,26,31,1006.3,1,19.9,No,0,No
02-12-2008,Canberra,5.6,24.5,0,13,NNW,46,NW,7,41,1009.5,1,16.8,No,0,No
03-12-2008,Canberra,9.1,25.6,0,10.2,W,54,NW,13,29,1006.5,2,19.6,No,0,No
04-12-2008,Canberra,11.2,24.4,0,11,ENE,43,NE,17,62,1018.3,5,14.7,No,0.4,No
05-12-2008,Canberra,14.6,29.5,0.4,6.6,NW,39,NE,2,82,1012.2,7,17.4,No,0,No
06-12-2008,Canberra,13.2,29.1,0,6.4,NW,50,NA,0,50,1008.1,6,20.5,No,0,No
07-12-2008,Canberra,16.5,26.6,0,12.4,WNW,57,W,24,33,1007.6,2,20.9,No,0,No
08-12-2008,Canberra,12,26.5,0,12.8,NW,50,NE,6,62,1013.2,7,15.7,No,0,No
09-12-2008,Canberra,9.3,28.9,0,8,NNW,54,NNW,11,61,1010.1,6,18.1,No,0,No
10-12-2008,Canberra,15,23.4,0,10.8,ESE,41,E,15,59,1007.3,7,18.3,No,0,No
11-12-2008,Canberra,13.3,22.7,0,6.6,ENE,44,ENE,15,69,1012.8,7,15.9,No,4.6,Yes
12-12-2008,Canberra,12.6,21.8,4.6,6.2,ENE,22,NE,2,91,1012.9,8,13.3,Yes,55.4,Yes
13-12-2008,Canberra,13.2,23,55.4,3.6,NNW,83,NW,35,58,993.9,3,21.3,Yes,0,No
14-12-2008,Canberra,12.1,19.5,0,9.2,WNW,48,WNW,26,56,996.9,6,15,No,0,No
15-12-2008,Canberra,10.8,23.4,0,6.6,SSW,43,SSE,17,47,1007.1,3,15.2,No,0,No
16-12-2008,Canberra,7.8,25.2,0,7,WNW,46,SW,2,64,1011.9,1,14.9,No,0,No
17-12-2008,Canberra,10.3,24.7,0,9.6,W,50,NW,4,55,1011,6,18.8,No,7.8,Yes
18-12-2008,Canberra,13.1,25.3,7.8,3.8,NW,72,W,9,73,1004.6,2,17.6,Yes,0.6,No
19-12-2008,Canberra,8.5,21.2,0.6,6.8,S,50,NW,20,44,1005.9,2,15.2,No,0,No
20-12-2008,Canberra,7.2,21.2,0,8.4,E,35,S,11,53,1018.5,1,13.3,No,0,No
21-12-2008,Canberra,9.3,24.6,0,5.8,NNE,39,N,9,59,1020.5,1,14.7,No,0,No
22-12-2008,Canberra,10.9,29,0,NA,NW,41,E,2,62,1016.9,2,16.6,No,4.2,Yes
23-12-2008,Canberra,16.1,26,4.2,NA,ESE,48,N,6,84,1011,7,18.3,Yes,15,Yes
24-12-2008,Canberra,13.7,20.4,15,6.8,ENE,26,ENE,9,81,1013.2,8,15.3,Yes,0,No
25-12-2008,Canberra,10.8,29,0,2.4,ENE,39,S,6,73,1013.8,1,17.2,No,0,No
26-12-2008,Canberra,14.2,30.8,0,6.8,WSW,46,S,4,77,1013.2,7,18.1,No,0,No
27-12-2008,Canberra,14.8,28.6,0,9.8,W,72,NA,0,63,1009,7,22.2,No,33,Yes
28-12-2008,Canberra,13.2,29.7,33,9.2,WNW,48,NNW,20,79,1007,7,20.1,Yes,0,No
29-12-2008,Canberra,11.7,27.5,0,8.2,WNW,54,NA,0,51,1004,6,20.5,No,0,No
30-12-2008,Canberra,11.6,21.8,0,8.4,WSW,52,NNW,26,50,1002.4,1,18.1,No,0,No
31-12-2008,Canberra,13.5,24,0,9.8,WNW,44,WNW,19,38,1002.8,1,17.3,No,0,No
01-01-2009,Canberra,12.6,27.1,0,10.6,W,65,NW,26,37,1003.1,1,19.7,No,0,No
02-01-2009,Canberra,12.7,23.8,0,13.6,E,52,NNW,7,27,1010.2,1,16.3,No,0,No
03-01-2009,Canberra,10,26.1,0,8.8,NE,31,NNE,15,63,1019.5,7,13.5,No,0,No
04-01-2009,Canberra,10.5,30.7,0,6,W,35,N,6,70,1016.5,1,17.3,No,0,No
05-01-2009,Canberra,13.9,31.8,0,7,W,43,WNW,6,53,1012.8,1,22.9,No,0,No
06-01-2009,Canberra,10.4,34.7,0,11.2,WNW,52,W,2,45,1012.1,0,20.2,No,0,No
07-01-2009,Canberra,12.4,36,0,13,NW,70,S,4,40,1009.2,1,21.8,No,0,No
08-01-2009,Canberra,16.5,26.7,0,12.8,E,50,ENE,11,75,1011.5,7,17.7,No,0,No
09-01-2009,Canberra,11.4,21.5,0,7.4,ENE,44,SSE,13,60,1019,5,13.9,No,0,No
10-01-2009,Canberra,8.4,24.5,0,7,E,39,ENE,11,63,1015.2,2,13.9,No,0,No
11-01-2009,Canberra,9.5,29.3,0,6.4,NNW,44,WSW,6,66,1012,1,17.2,No,2,Yes
12-01-2009,Canberra,13.8,27.3,2,8,ENE,43,SSE,4,74,1014.9,1,19.6,Yes,0,No
13-01-2009,Canberra,15.8,33.8,0,8.6,NW,39,SSE,6,68,1017.8,6,20.1,No,0,No
14-01-2009,Canberra,15.5,37.6,0,9.2,NW,50,NNW,7,36,1014.6,0,27.1,No,0,No
15-01-2009,Canberra,17.8,37.7,0,12.6,NNW,61,NW,24,27,1010.4,1,29.1,No,0,No
16-01-2009,Canberra,14.6,29.4,0,14.4,WNW,57,N,11,58,1011.5,1,19.4,No,0,No
17-01-2009,Canberra,7.9,25,0,14.6,ENE,44,SSE,19,37,1019.4,1,13.2,No,0,No
18-01-2009,Canberra,8,29.2,0,8.8,E,41,WNW,6,63,1020.6,1,14.2,No,0,No
19-01-2009,Canberra,11.5,33.1,0,7.2,NNW,43,SSW,4,55,1017.4,1,18.9,No,0,No
20-01-2009,Canberra,14.9,34.3,0,10.4,NNE,106,NW,4,42,1013.9,1,25.1,No,21.2,Yes
21-01-2009,Canberra,16.7,34.1,21.2,11,N,44,N,4,71,1012,1,22.3,Yes,0,No
22-01-2009,Canberra,19.9,29,0,11.2,NW,63,NW,31,58,1008.1,7,22.7,No,18.6,Yes
23-01-2009,Canberra,18.7,31.3,18.6,9,NW,94,NW,24,78,1008.6,3,23.5,Yes,10.2,Yes
24-01-2009,Canberra,17.7,29.4,10.2,8,WNW,63,NW,28,72,1004.3,2,24.2,Yes,0,No
25-01-2009,Canberra,15.1,27.7,0,11.2,E,33,ENE,13,75,1018.7,8,15.7,No,0,No
26-01-2009,Canberra,13.2,31.2,0,5.2,ENE,48,SSW,6,68,1019,0,20.2,No,0,No
27-01-2009,Canberra,16.7,32.2,0,9.6,NW,28,S,6,79,1020.9,8,19.1,No,0,No
28-01-2009,Canberra,17.4,34.8,0,6.8,ENE,35,SW,4,73,1017.5,0,23.1,No,0,No
29-01-2009,Canberra,18.5,37,0,10.4,ESE,39,SSE,4,47,1017.5,0,24.8,No,0,No
30-01-2009,Canberra,16.4,37.2,0,11,ENE,30,SE,6,52,1017.3,0,23.5,No,0,No
31-01-2009,Canberra,15.7,38.2,0,10,E,31,NE,2,63,1016.7,1,22.4,No,0,No
01-02-2009,Canberra,19,31.9,0,10.6,E,43,SE,9,38,1016.1,1,25.8,No,0,No
02-02-2009,Canberra,17,34.7,0,10.6,SSE,48,ENE,6,70,1015.4,6,21.8,No,0.6,No
03-02-2009,Canberra,17.5,31,0.6,10.2,E,44,SE,7,62,1010.9,1,23.6,No,0,No
04-02-2009,Canberra,17.4,33.8,0,8,E,48,ESE,6,73,1011.6,7,20.7,No,0,No
05-02-2009,Canberra,18.7,37.4,0,7,ESE,46,NNW,2,71,1008.8,1,23.2,No,0,No
06-02-2009,Canberra,21,39.6,0,12.4,WNW,43,SE,6,43,1011,4,26.4,No,0,No
07-02-2009,Canberra,20.4,40,0,12.4,NW,59,NE,2,56,1013.1,0,26.7,No,0,No
08-02-2009,Canberra,21.1,40,0,14.4,W,35,NA,0,36,1011.5,0,29,No,0,No
09-02-2009,Canberra,17.3,26,0,14.6,ENE,41,E,17,74,1011.9,8,18.1,No,0,No
10-02-2009,Canberra,12.5,23.8,0,4.6,ENE,35,SE,13,77,1011.3,8,14,No,0,No
11-02-2009,Canberra,11.2,22.9,0,4.8,E,39,SSE,20,52,1011.7,2,15.7,No,0,No
12-02-2009,Canberra,10.9,16.2,0,6.8,SE,41,SE,17,62,1017.4,7,14.3,No,4,Yes
13-02-2009,Canberra,11.3,18.1,4,3,SE,50,SE,19,68,1025.9,7,13.8,Yes,0,No
14-02-2009,Canberra,9.1,19.4,0,5,SE,39,SSE,13,61,1023.4,7,15.1,No,1,No
15-02-2009,Canberra,13.2,21.7,1,6,SE,50,SSE,11,84,1016.1,7,15,No,0.2,No
16-02-2009,Canberra,13.2,20.5,0.2,5.4,ESE,52,SSE,11,80,1018.9,7,15.1,No,0,No
17-02-2009,Canberra,10.1,20.9,0,5.6,ENE,39,SSE,13,59,1018.1,7,16.1,No,0,No
18-02-2009,Canberra,15.4,24.8,0,5.2,S,39,S,13,66,1013.2,8,17.5,No,0,No
19-02-2009,Canberra,11.3,31.2,0,6.2,NW,50,N,6,75,1007.8,2,16.8,No,0,No
20-02-2009,Canberra,10.9,30.3,0,8.6,SSW,31,SE,6,86,1011.5,7,16.1,No,0,No
21-02-2009,Canberra,12.9,27.3,0,4,E,44,SSE,7,71,1013.8,7,18.2,No,0,No
22-02-2009,Canberra,11.3,27.9,0,7,NE,35,NA,0,79,1018.2,7,15.5,No,0,No
23-02-2009,Canberra,13.7,30.6,0,5,NW,57,N,6,73,1015.3,1,19.4,No,1.2,Yes
24-02-2009,Canberra,11.7,31.8,1.2,5.2,WNW,63,NNW,6,79,1014.4,0,18.5,Yes,0,No
25-02-2009,Canberra,12.5,32.3,0,12,ENE,50,ESE,2,69,1016.3,2,16.5,No,0,No
26-02-2009,Canberra,11,26.2,0,8.8,ENE,43,SSE,13,58,1020,2,16.4,No,0,No
27-02-2009,Canberra,15.4,29.5,0,7.6,NNW,31,ENE,7,59,1017.7,6,17.2,No,0,No
28-02-2009,Canberra,13.7,34.8,0,7.6,WNW,50,NA,0,62,1010.2,6,19.6,No,0,No
01-03-2009,Canberra,15.5,29,0,10.6,ENE,43,NNE,6,69,1010.9,7,19.4,No,0,No
02-03-2009,Canberra,16,26.4,0,7,E,43,E,15,67,1016.4,7,19.1,No,0,No
03-03-2009,Canberra,16.3,26.2,0,6.4,N,24,S,2,76,1017.6,7,18.2,No,0,No
04-03-2009,Canberra,16.3,22.8,0,4.6,WNW,54,WNW,30,43,1010.7,6,16.6,No,0,No
05-03-2009,Canberra,11.1,22.2,0,12.8,WNW,46,WNW,24,42,1009.7,1,13.5,No,0,No
06-03-2009,Canberra,5,23.6,0,8.6,N,39,SE,9,50,1013.1,1,10.7,No,0,No
07-03-2009,Canberra,9.6,27.5,0,7.2,NW,41,NA,NA,72,1014.6,1,14.4,No,0,No
08-03-2009,Canberra,13,24.1,0,6.8,E,46,E,9,71,1018.2,7,17.1,No,0,No
09-03-2009,Canberra,14.7,25.9,0,5.8,NE,33,E,7,74,1022.5,8,15.8,No,0,No
10-03-2009,Canberra,12.5,27.6,0,4.6,E,39,SE,6,73,1021.8,7,17.4,No,0,No
11-03-2009,Canberra,14,25.5,0,6.2,NE,43,ENE,17,69,1024.1,7,17.1,No,0,No
12-03-2009,Canberra,15.6,28.6,0,7.2,SE,31,SE,7,75,1022.4,7,17.1,No,0,No
13-03-2009,Canberra,17.1,25.4,0,6.4,NNW,41,NNW,6,77,1018.4,7,19.2,No,0,No
14-03-2009,Canberra,13,27.6,0,3,WSW,50,N,6,91,1014.5,5,16.3,No,9.6,Yes
15-03-2009,Canberra,11.6,21.2,9.6,6.2,NW,48,NNW,24,54,1011,0,13,Yes,0,No
16-03-2009,Canberra,6.1,22.1,0,7.2,W,46,NNE,6,53,1011.8,1,12.8,No,0,No
17-03-2009,Canberra,3.9,24.3,0,8.6,ENE,39,NA,0,73,1014,0,9.4,No,0,No
18-03-2009,Canberra,7.7,27.2,0,5,N,33,SE,4,79,1018.6,3,12.7,No,0,No
19-03-2009,Canberra,9,28.3,0,7.2,E,30,NA,0,62,1016.6,7,12,No,0,No
20-03-2009,Canberra,8.8,30.2,0,5.6,E,39,SSE,7,53,1018.2,0,16,No,0,No
21-03-2009,Canberra,9.5,29.6,0,7,ENE,33,SSE,7,47,1019.1,0,15.4,No,0,No
22-03-2009,Canberra,10.1,30.3,0,6.6,W,48,SSW,2,82,1017.2,2,14.8,No,0,No
23-03-2009,Canberra,10.4,31.2,0,7,NNW,46,NA,0,72,1017.2,6,15.1,No,0,No
24-03-2009,Canberra,11.6,31.9,0,6.2,NNW,46,SSW,4,63,1017.8,4,17.3,No,0,No
25-03-2009,Canberra,14.3,30.7,0,8.4,NW,59,SSW,4,49,1020,7,19.2,No,0,No
26-03-2009,Canberra,12.1,28.7,0,8.6,WNW,59,NNW,4,66,1021,3,16.7,No,0.6,No
27-03-2009,Canberra,13.5,25,0.6,5.2,ENE,41,SE,6,79,1023.9,7,16.4,No,0,No
28-03-2009,Canberra,13.7,26.8,0,4.8,NNW,31,ENE,9,67,1024.7,3,15.5,No,0,No
29-03-2009,Canberra,9.2,29.7,0,5,E,35,ESE,7,78,1023.2,2,14.4,No,0,No
30-03-2009,Canberra,10.1,24.4,0,7,ESE,43,SSE,9,63,1025.3,3,14.9,No,0,No
31-03-2009,Canberra,13.5,22.8,0,5.4,ESE,52,SSE,15,74,1024.5,7,16.7,No,0.4,No
01-04-2009,Canberra,15.1,21.2,0.4,5.6,ESE,44,SSE,13,74,1024.4,6,17.3,No,1.2,Yes
02-04-2009,Canberra,15.1,22.9,1.2,2.8,E,31,SSE,9,91,1025.5,8,16.9,Yes,0,No
03-04-2009,Canberra,14.5,28.6,0,2.4,WNW,52,NNE,9,72,1021.8,2,19,No,17.8,Yes
04-04-2009,Canberra,13.1,21.5,17.8,7.2,E,44,E,7,78,1018.5,7,13.3,Yes,0,No
05-04-2009,Canberra,11,22.1,0,3.2,NNW,44,NNW,6,69,1020,5,15,No,0,No
06-04-2009,Canberra,7.6,20.8,0,5.6,E,35,SSE,6,67,1021,7,13.6,No,0,No
07-04-2009,Canberra,7.3,21,0,4.8,S,26,SE,13,52,1026.9,1,11.4,No,0,No
08-04-2009,Canberra,6.4,22.2,0,4.6,ENE,31,S,4,65,1028,0,11.7,No,0,No
09-04-2009,Canberra,8.8,23.4,0,2.8,NNW,24,SE,6,65,1025.5,1,15.1,No,0,No
10-04-2009,Canberra,9,21.4,0,4.8,NW,31,SSE,4,85,1023.9,8,12.9,No,0.6,No
11-04-2009,Canberra,7.9,23.7,0.6,2.6,N,50,ESE,6,83,1026.6,6,13.2,No,6.2,Yes
12-04-2009,Canberra,11.9,23.5,6.2,2,NW,24,NNW,4,87,1024.3,7,16,Yes,0,No
13-04-2009,Canberra,9.6,20.2,0,4,E,31,E,4,79,1024.4,6,13.1,No,26.6,Yes
14-04-2009,Canberra,12.9,21.5,26.6,2,NW,26,WSW,6,94,1016.5,7,14.6,Yes,0.8,No
15-04-2009,Canberra,7.7,23.7,0.8,1.8,NW,80,NW,20,71,1011,1,15.6,No,0,No
16-04-2009,Canberra,2.9,19,0,7.2,NW,43,NA,0,57,1015.2,5,9.9,No,0,No
17-04-2009,Canberra,2.8,20.7,0,4.4,E,33,S,2,64,1018.2,1,10,No,0,No
18-04-2009,Canberra,5.6,22.1,0,3,S,28,SSW,2,74,1022.6,0,11.9,No,0,No
19-04-2009,Canberra,6.7,19.3,0,3.6,SSE,41,S,20,62,1022.8,1,15.7,No,0,No
20-04-2009,Canberra,8.8,17.3,0,3.8,ESE,48,SE,15,60,1023.1,7,13.4,No,0,No
21-04-2009,Canberra,9.5,17.9,0,3.4,SE,39,SE,17,62,1025.3,2,14.5,No,0,No
22-04-2009,Canberra,7.4,17.8,0,3.8,SE,35,SSE,11,75,1026.4,7,13.7,No,0.2,No
23-04-2009,Canberra,9.8,19.4,0.2,3,WSW,26,E,11,69,1022.5,1,14,No,0,No
24-04-2009,Canberra,7,16.8,0,2.8,NNW,96,NA,0,91,1011.9,7,10.4,No,5.2,Yes
25-04-2009,Canberra,10.4,14.9,5.2,2,NNW,61,NNW,28,88,1003.9,7,12,Yes,10.6,Yes
26-04-2009,Canberra,7.2,11.7,10.6,4.4,W,70,W,19,60,1002.4,6,8.3,Yes,3,Yes
27-04-2009,Canberra,5.4,10.8,3,3.4,WNW,46,NW,17,63,1012.4,4,8.9,Yes,0,No
28-04-2009,Canberra,6.6,14.1,0,1.8,WNW,44,NNW,24,74,1015.1,4,9.9,No,0,No
29-04-2009,Canberra,1.8,13,0,2.4,E,24,SSE,6,60,1022.5,7,6.6,No,0,No
30-04-2009,Canberra,2.9,16.6,0,2,SW,22,S,9,66,1022.1,1,7.8,No,0,No
01-05-2009,Canberra,0.8,16.5,0,2.2,NNW,31,N,4,99,1025.6,8,4.3,No,0,No
02-05-2009,Canberra,1,18.1,0,2.2,ENE,22,SE,4,67,1027.2,1,8.3,No,0,No
03-05-2009,Canberra,4.4,18.5,0,1.8,N,17,ESE,6,79,1029.7,0,8.9,No,0,No
04-05-2009,Canberra,1.4,19.1,0,2.6,SE,17,N,4,85,1030.2,1,7.8,No,0,No
05-05-2009,Canberra,4.6,18.1,0,2.2,NNW,20,SSE,6,72,1032.8,7,9.4,No,0,No
06-05-2009,Canberra,4,17.1,0,2.2,NW,22,S,4,95,1029.6,8,6.6,No,0,No
07-05-2009,Canberra,-0.5,17.2,0,1.6,WNW,17,NA,0,80,1026.2,1,6.8,No,0,No
08-05-2009,Canberra,3.1,17.3,0,1.6,SE,17,SE,7,66,1030,0,9.1,No,0,No
09-05-2009,Canberra,0.4,19.8,0,2.2,NW,20,S,2,79,1026,0,7.4,No,0,No
10-05-2009,Canberra,3.5,17,0,2,E,30,SSE,11,70,1026.5,1,11,No,0,No
11-05-2009,Canberra,0.2,16.8,0,2.4,WSW,17,SE,6,76,1027,1,6.4,No,0,No
12-05-2009,Canberra,1.4,16.8,0,2,NW,26,SW,2,81,1022.8,1,7.5,No,0,No
13-05-2009,Canberra,-0.4,15.7,0,2.4,WNW,44,NA,0,86,1017.9,1,5.2,No,0,No
14-05-2009,Canberra,5.1,13.9,0,3.4,WNW,57,WNW,19,53,1013.6,7,11.3,No,0,No
15-05-2009,Canberra,9.8,14.4,0,4.2,WNW,67,WNW,28,56,1014.2,7,11.9,No,1.6,Yes
16-05-2009,Canberra,10.6,15.9,1.6,2.4,WNW,59,NW,31,66,1009.4,6,12.7,Yes,0,No
17-05-2009,Canberra,0.3,16.3,0,3,N,22,SE,7,78,1020.1,0,5.6,No,0,No
18-05-2009,Canberra,0.5,16.6,0,2,NE,30,ESE,9,68,1027.3,1,7.1,No,0,No
19-05-2009,Canberra,4.2,17.5,0,2.2,ENE,35,ESE,4,85,1025.8,7,8.7,No,0,No
20-05-2009,Canberra,7.2,16.1,0,2,E,35,SSE,6,74,1025.1,7,11.8,No,0,No
21-05-2009,Canberra,7.4,16.3,0,1.2,E,46,SE,13,71,1026.9,7,12.9,No,0.2,No
22-05-2009,Canberra,10.1,15.6,0.2,1.4,ESE,44,SSE,15,80,1027,8,12.3,No,0.4,No
23-05-2009,Canberra,10.1,17.6,0.4,2.2,E,43,SE,9,71,1026.9,3,13.9,No,0,No
24-05-2009,Canberra,9,17.6,0,2.8,E,28,SW,7,81,1028.9,7,12.3,No,0,No
25-05-2009,Canberra,6.4,18.2,0,1.8,NNW,30,NA,0,82,1027.8,6,11.2,No,0,No
26-05-2009,Canberra,5,14.3,0,1.6,N,26,SSE,6,79,1023.2,7,11.8,No,0,No
27-05-2009,Canberra,9.4,16.8,0,1.4,NW,26,NA,0,88,1021.4,7,11.5,No,0,No
28-05-2009,Canberra,2.9,14.7,0,1.6,SSE,26,S,7,77,1023.1,5,8.3,No,0,No
29-05-2009,Canberra,2.6,12.9,0,1.4,SSW,39,SE,15,72,1025.7,5,7.7,No,0,No
30-05-2009,Canberra,1.3,13.6,0,1.8,ESE,39,ESE,6,78,1030.6,4,7.6,No,0.2,No
31-05-2009,Canberra,5.4,13.8,0.2,1,ESE,31,S,13,86,1035.7,3,9.7,No,0.4,No
01-06-2009,Canberra,6.1,13.2,0.4,1.2,E,24,NA,0,89,1034.8,8,8.5,No,0,No
02-06-2009,Canberra,5.7,16.2,0,0.8,E,31,E,6,80,1031.9,8,10.6,No,1.6,Yes
03-06-2009,Canberra,9,14.5,1.6,1.8,ENE,22,E,9,89,1026.9,8,11.5,Yes,8.2,Yes
04-06-2009,Canberra,7,13.2,8.2,0.6,ESE,11,SSE,6,95,1021.9,7,10.2,Yes,2.2,Yes
05-06-2009,Canberra,10,15.2,2.2,0.8,SSW,20,WNW,6,92,1017.3,7,10.5,Yes,1.2,Yes
06-06-2009,Canberra,1.6,12.6,1.2,1,NNW,39,NW,2,100,1015.3,8,4.6,Yes,0.6,No
07-06-2009,Canberra,4.5,11.5,0.6,1.2,W,41,NNW,19,87,1008,7,8.9,No,2.6,Yes
08-06-2009,Canberra,7,12.2,2.6,2,NW,43,NW,24,76,1009.5,5,8.8,Yes,0.2,No
09-06-2009,Canberra,4.7,9.1,0.2,1.8,NNW,50,WNW,24,65,1010.7,6,6.6,No,2,Yes
10-06-2009,Canberra,2.3,9.3,2,1.4,SW,46,WNW,20,53,1013,1,5.2,Yes,0,No
11-06-2009,Canberra,-5.8,9,0,1.6,WNW,20,NA,0,86,1022.9,5,-0.9,No,0.2,No
12-06-2009,Canberra,-2.2,4.1,0.2,1.8,WNW,17,E,6,96,1025.3,8,0.7,No,0,No
13-06-2009,Canberra,0.6,11.5,0,0.4,NNW,35,N,6,96,1019.2,7,1.2,No,0.2,No
14-06-2009,Canberra,-1.3,13.8,0.2,1.4,NW,31,SW,2,88,1014.6,5,2.9,No,0.2,No
15-06-2009,Canberra,0.7,12.6,0.2,1.6,NW,20,NA,0,100,1014.9,8,3.6,No,0,No
16-06-2009,Canberra,1.3,13.1,0,1.2,S,31,S,15,74,1022.6,1,9.1,No,0,No
17-06-2009,Canberra,1.8,14.5,0,1.2,NE,24,ESE,7,81,1030.5,1,6.6,No,0,No
18-06-2009,Canberra,-1,13,0,1.2,SE,22,S,6,84,1032.4,6,4.2,No,0,No
19-06-2009,Canberra,-0.7,14.3,0,1.4,ENE,31,ENE,4,86,1032.6,1,6.1,No,0,No
